entry_date,exit_date,entry_price,exit_price,stop,target_1,target_2,shares,pnl,pnl_pct,exit_reason,hold_days,atr,symbol,strategy
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,479.1,532.25,440.61,546.46,575.33,51,2710.65,11.09,max_hold,13,19.25,ELGIEQUIP,Momentum Breakout
2026-01-06 00:00:00+05:30,2026-02-10 00:00:00+05:30,1487.0,1510.3,1397.13,1644.28,1711.68,22,512.6,1.57,max_hold,25,44.94,EMCURE,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,107.49,100.97,96.85,126.1,134.08,188,-1225.76,-6.07,max_hold,9,5.32,EMIL,Momentum Breakout
2025-11-26 00:00:00+05:30,2025-12-03 00:00:00+05:30,203.5,189.19,189.19,228.55,239.29,139,-1989.69,-7.03,stop_loss,6,7.16,EMMIL-SM,Momentum Breakout
2025-11-27 00:00:00+05:30,2025-12-08 00:00:00+05:30,240.55,211.81,211.81,290.85,312.41,69,-1983.26,-11.95,stop_loss,8,14.37,ENFUSE-SM,Momentum Breakout
2026-02-16 00:00:00+05:30,2026-02-20 00:00:00+05:30,201.5,214.9,185.83,228.92,240.67,127,844.2,3.3,max_hold,5,7.83,ENGINERSIN,Momentum Breakout
2026-02-09 00:00:00+05:30,2026-02-20 00:00:00+05:30,2750.0,2774.6,2507.07,3175.12,3357.32,8,196.8,0.89,max_hold,10,121.46,ENRIN,Momentum Breakout
2026-01-02 00:00:00+05:30,2026-01-21 00:00:00+05:30,1119.0,1119.0,1047.13,1244.77,1298.68,27,0.0,0.0,stop_loss,13,35.94,ENTERO,Momentum Breakout
2025-12-17 00:00:00+05:30,2026-01-08 00:00:00+05:30,298.75,269.61,269.61,349.74,371.59,68,-1981.23,-9.75,stop_loss,16,14.57,EPACK,Momentum Breakout
2025-12-15 00:00:00+05:30,2026-01-09 00:00:00+05:30,216.0,204.9,204.9,235.42,243.75,180,-1997.74,-5.14,stop_loss,19,5.55,EPL,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,219.36,212.7,205.49,243.63,254.03,144,-959.04,-3.04,max_hold,9,6.93,EPL,Momentum Breakout
2025-12-08 00:00:00+05:30,2026-01-12 00:00:00+05:30,21.75,20.1,19.78,25.19,26.66,1017,-1678.05,-7.59,max_hold,25,0.98,EQUIPPP-BE,Momentum Breakout
2025-12-10 00:00:00+05:30,2025-12-11 00:00:00+05:30,1700.0,1590.96,1590.96,1890.82,1972.61,18,-1962.77,-6.41,stop_loss,2,54.52,ERIS,Momentum Breakout
2026-02-13 00:00:00+05:30,2026-02-13 00:00:00+05:30,1511.0,1409.93,1409.93,1687.88,1763.68,19,-1920.36,-6.69,stop_loss,1,50.54,ERIS,Momentum Breakout
2025-12-11 00:00:00+05:30,2026-01-08 00:00:00+05:30,6174.5,5837.39,5837.39,6764.45,7017.29,5,-1685.57,-5.46,stop_loss,20,168.56,ESABINDIA,Momentum Breakout
2026-01-19 00:00:00+05:30,2026-01-20 00:00:00+05:30,29.2,27.32,27.32,32.49,33.9,1064,-1998.8,-6.43,stop_loss,2,0.94,ESAFSFB,Momentum Breakout
2026-01-02 00:00:00+05:30,2026-01-14 00:00:00+05:30,3830.0,3656.29,3656.29,4134.0,4264.29,11,-1910.86,-4.54,stop_loss,9,86.86,ESCORTS,Momentum Breakout
2026-01-05 00:00:00+05:30,2026-01-07 00:00:00+05:30,66.0,66.0,60.96,74.82,78.61,396,0.0,0.0,stop_loss,3,2.52,ESPRIT-SM,Momentum Breakout
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,82.0,71.65,71.65,100.11,107.88,193,-1997.55,-12.62,stop_loss,6,5.18,ESPRIT-SM,Momentum Breakout
2026-02-06 00:00:00+05:30,2026-02-13 00:00:00+05:30,93.0,82.86,82.86,110.75,118.36,197,-1998.14,-10.91,stop_loss,6,5.07,ESPRIT-SM,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-19 00:00:00+05:30,30.74,27.21,27.21,36.91,39.56,567,-1999.89,-11.47,stop_loss,8,1.76,ESSARSHPNG,Momentum Breakout
2026-02-01 00:00:00+05:30,2026-02-01 00:00:00+05:30,1.86,1.61,1.61,2.29,2.48,8092,-1999.88,-13.29,stop_loss,1,0.12,ESSENTIA,Momentum Breakout
2026-02-20 00:00:00+05:30,2026-02-20 00:00:00+05:30,103.35,100.83,95.25,117.52,123.59,247,-622.44,-2.44,max_hold,1,4.05,ESTER,Momentum Breakout
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,294.05,279.03,279.03,320.34,331.6,133,-1997.85,-5.11,stop_loss,2,7.51,ETERNAL,Momentum Breakout
2025-11-26 00:00:00+05:30,2025-12-03 00:00:00+05:30,3056.0,2854.93,2854.93,3407.88,3558.68,9,-1809.64,-6.58,stop_loss,6,100.54,ETHOSLTD,Momentum Breakout
2025-11-28 00:00:00+05:30,2026-01-02 00:00:00+05:30,614.0,628.55,572.23,687.1,718.43,47,683.85,2.37,max_hold,25,20.89,EUREKAFORB,Momentum Breakout
2026-01-05 00:00:00+05:30,2026-01-09 00:00:00+05:30,338.65,323.16,323.16,365.75,377.36,129,-1997.66,-4.57,stop_loss,5,7.74,EVEREADY,Momentum Breakout
2026-02-06 00:00:00+05:30,2026-02-20 00:00:00+05:30,346.0,325.7,320.83,390.05,408.93,79,-1603.7,-5.87,max_hold,11,12.59,EVEREADY,Momentum Breakout
2026-02-06 00:00:00+05:30,2026-02-20 00:00:00+05:30,988.0,935.5,911.77,1121.4,1178.57,26,-1365.0,-5.31,max_hold,11,38.11,EXCELINDUS,Momentum Breakout
2026-01-09 00:00:00+05:30,2026-01-14 00:00:00+05:30,43.0,40.99,40.99,46.51,48.02,996,-1999.11,-4.67,stop_loss,2,1.0,EXCELLENT-ST,Momentum Breakout
2026-01-20 00:00:00+05:30,2026-01-22 00:00:00+05:30,45.0,55.34,40.86,52.24,55.34,483,4236.01,19.49,target_2,3,2.07,EXCELLENT-ST,Momentum Breakout
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,74.5,85.45,65.28,90.64,97.55,216,2365.2,14.7,max_hold,7,4.61,EXCELLENT-ST,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-20 00:00:00+05:30,86.88,85.36,78.39,101.74,108.11,235,-357.2,-1.75,max_hold,8,4.25,EXCELSOFT,Momentum Breakout
2025-12-31 00:00:00+05:30,2026-01-01 00:00:00+05:30,712.0,779.21,685.11,759.05,779.21,74,4227.78,8.02,target_2,2,13.44,FAIRCHEMOR,Momentum Breakout
2026-02-19 00:00:00+05:30,2026-02-20 00:00:00+05:30,25.9,24.91,23.62,29.89,31.6,877,-868.23,-3.82,max_hold,2,1.14,FCL,Momentum Breakout
2025-12-12 00:00:00+05:30,2025-12-19 00:00:00+05:30,427.4,408.59,408.59,460.31,474.42,106,-1993.56,-4.4,stop_loss,6,9.4,FDC,Momentum Breakout
2025-11-26 00:00:00+05:30,2025-12-31 00:00:00+05:30,255.5,267.1,246.01,272.1,279.22,210,2436.0,4.54,max_hold,25,4.74,FEDERALBNK,Momentum Breakout
2026-01-20 00:00:00+05:30,2026-02-20 00:00:00+05:30,278.0,292.6,261.97,306.05,318.07,124,1810.4,5.25,max_hold,24,8.01,FEDERALBNK,Momentum Breakout
2026-01-02 00:00:00+05:30,2026-01-14 00:00:00+05:30,156.05,178.04,147.25,171.44,178.04,227,4224.14,11.92,target_2,9,4.4,FEDFINA,Momentum Breakout
2026-01-02 00:00:00+05:30,2026-01-08 00:00:00+05:30,171.0,208.16,156.14,197.01,208.16,134,4232.61,18.47,target_2,5,7.43,FELIX-SM,Momentum Breakout
2026-02-01 00:00:00+05:30,2026-02-20 00:00:00+05:30,39.35,43.22,35.39,46.28,49.25,504,975.24,4.92,max_hold,16,1.98,FIBERWEB,Momentum Breakout
2026-02-04 00:00:00+05:30,2026-02-06 00:00:00+05:30,158.75,144.84,144.84,183.09,193.52,143,-1988.72,-8.76,stop_loss,2,6.95,FIDEL-SM,Momentum Breakout
2025-12-22 00:00:00+05:30,2025-12-29 00:00:00+05:30,2428.0,2278.06,2278.06,2690.4,2802.86,13,-1949.26,-6.18,stop_loss,5,74.97,FIEMIND,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-13 00:00:00+05:30,2508.0,2317.69,2317.69,2841.05,2983.79,10,-1903.14,-7.59,stop_loss,3,95.16,FIEMIND,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-16 00:00:00+05:30,52.5,47.16,47.16,61.84,65.85,374,-1996.63,-10.17,stop_loss,5,2.67,FILATEX,Momentum Breakout
2025-12-22 00:00:00+05:30,2025-12-29 00:00:00+05:30,795.05,759.01,759.01,858.12,885.16,55,-1982.36,-4.53,stop_loss,5,18.02,FINCABLES,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,795.55,791.9,748.29,878.25,913.69,42,-153.3,-0.46,max_hold,9,23.63,FINCABLES,Momentum Breakout
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,4500.0,4470.4,4136.01,5136.98,5409.96,5,-148.0,-0.66,max_hold,13,181.99,FINEORG,Momentum Breakout
2025-12-01 00:00:00+05:30,2025-12-08 00:00:00+05:30,318.1,293.12,293.12,361.81,380.55,80,-1998.29,-7.85,stop_loss,6,12.49,FINOPB,Momentum Breakout
2026-02-13 00:00:00+05:30,2026-02-20 00:00:00+05:30,190.0,189.89,177.17,212.45,222.07,155,-17.05,-0.06,max_hold,6,6.41,FINPIPE,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-13 00:00:00+05:30,284.75,262.45,262.45,323.77,340.5,89,-1984.7,-7.83,stop_loss,3,11.15,FIRSTCRY,Momentum Breakout
2026-01-01 00:00:00+05:30,2026-02-02 00:00:00+05:30,320.0,295.6,295.6,362.7,381.0,81,-1976.4,-7.62,stop_loss,22,12.2,FLAIR,Momentum Breakout
2026-02-13 00:00:00+05:30,2026-02-20 00:00:00+05:30,530.0,503.2,476.8,623.1,663.0,37,-991.6,-5.06,max_hold,6,26.6,FLYSBS-SM,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-12 00:00:00+05:30,475.05,437.01,437.01,541.62,570.16,52,-1978.23,-8.01,stop_loss,2,19.02,FMGOETZE,Momentum Breakout
2025-12-12 00:00:00+05:30,2025-12-15 00:00:00+05:30,85.5,76.42,76.42,101.39,108.2,220,-1997.91,-10.62,stop_loss,2,4.54,FOCUS,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-13 00:00:00+05:30,73.55,65.55,65.55,87.54,93.54,250,-1999.29,-10.87,stop_loss,4,4.0,FOODSIN,Momentum Breakout
2025-12-30 00:00:00+05:30,2026-01-02 00:00:00+05:30,18952.0,21754.5,17831.0,20913.75,21754.5,1,4764.25,25.14,target_2,4,560.5,FORCEMOT,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-20 00:00:00+05:30,23674.0,24475.0,21459.71,27549.0,29209.71,1,801.0,3.38,max_hold,8,1107.14,FORCEMOT,Momentum Breakout
2026-01-07 00:00:00+05:30,2026-01-09 00:00:00+05:30,950.0,909.95,909.95,1020.09,1050.12,49,-1962.45,-4.22,stop_loss,3,20.03,FORTIS,Momentum Breakout
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,924.7,921.0,875.16,1011.4,1048.56,40,-148.0,-0.4,max_hold,7,24.77,FORTIS,Momentum Breakout
2026-01-07 00:00:00+05:30,2026-01-21 00:00:00+05:30,176.5,161.87,161.87,202.1,213.08,136,-1989.87,-8.29,stop_loss,10,7.32,FUSION,Momentum Breakout
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,1039.0,952.3,937.24,1217.09,1293.41,19,-1647.3,-8.34,max_hold,7,50.88,GABRIEL,Momentum Breakout
2025-12-22 00:00:00+05:30,2026-01-28 00:00:00+05:30,124.95,138.15,116.5,139.74,146.08,236,1557.6,5.28,max_hold,25,4.23,GAEL,Momentum Breakout
2026-01-05 00:00:00+05:30,2026-01-06 00:00:00+05:30,170.1,165.64,165.64,177.91,181.26,447,-1995.54,-2.62,stop_loss,2,2.23,GAIL,Momentum Breakout
2025-12-22 00:00:00+05:30,2026-01-07 00:00:00+05:30,805.0,756.68,756.68,889.56,925.8,41,-1981.18,-6.0,stop_loss,12,24.16,GALAPREC,Momentum Breakout
2026-02-02 00:00:00+05:30,2026-02-05 00:00:00+05:30,837.85,772.24,772.24,952.68,1001.89,30,-1968.43,-7.83,stop_loss,4,32.81,GALAPREC,Momentum Breakout
2026-02-05 00:00:00+05:30,2026-02-20 00:00:00+05:30,555.0,569.15,509.66,634.34,668.34,44,622.6,2.55,max_hold,12,22.67,GALLANTT,Momentum Breakout
2026-01-02 00:00:00+05:30,2026-01-08 00:00:00+05:30,796.0,748.94,748.94,878.36,913.66,42,-1976.7,-5.91,stop_loss,5,23.53,GANDHITUBE,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,805.4,888.35,735.24,928.18,980.79,28,1161.3,5.15,max_hold,9,35.08,GANDHITUBE,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-19 00:00:00+05:30,835.15,758.22,758.22,969.77,1027.47,25,-1923.21,-9.21,stop_loss,7,38.46,GANECOS,Momentum Breakout
2025-11-28 00:00:00+05:30,2025-12-08 00:00:00+05:30,850.0,799.09,799.09,939.09,977.27,39,-1985.38,-5.99,stop_loss,7,25.45,GANESHHOU,Momentum Breakout
2025-12-18 00:00:00+05:30,2026-01-20 00:00:00+05:30,3.6,3.17,3.17,4.35,4.67,4666,-1999.71,-11.9,stop_loss,22,0.21,GANGAFORGE,Momentum Breakout
2026-02-04 00:00:00+05:30,2026-02-19 00:00:00+05:30,744.1,671.41,671.41,871.3,925.81,27,-1962.51,-9.77,stop_loss,12,36.34,GARFIBRES,Momentum Breakout
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,204.48,183.5,180.69,246.11,263.95,84,-1762.32,-10.26,max_hold,7,11.89,GARUDA,Momentum Breakout
2026-02-18 00:00:00+05:30,2026-02-20 00:00:00+05:30,356.0,364.0,330.21,401.14,420.48,77,616.0,2.25,max_hold,3,12.9,GCSL-BE,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-20 00:00:00+05:30,310.0,292.15,289.1,346.58,362.25,95,-1695.75,-5.76,max_hold,8,10.45,GEECEE,Momentum Breakout
2026-01-01 00:00:00+05:30,2026-01-08 00:00:00+05:30,34.88,32.09,32.09,39.76,41.84,717,-1997.36,-7.99,stop_loss,6,1.39,GEEKAYWIRE,Momentum Breakout
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,189.91,195.07,171.51,222.11,235.91,108,557.28,2.72,max_hold,13,9.2,GEMAROMA,Momentum Breakout
2025-12-01 00:00:00+05:30,2026-01-05 00:00:00+05:30,45.56,43.66,40.15,55.03,59.09,369,-701.1,-4.17,max_hold,25,2.71,GENCON,Momentum Breakout
2026-02-01 00:00:00+05:30,2026-02-20 00:00:00+05:30,50.65,55.85,45.31,60.0,64.0,374,1944.8,10.27,max_hold,16,2.67,GENCON,Momentum Breakout
2026-02-13 00:00:00+05:30,2026-02-20 00:00:00+05:30,13.25,12.92,11.97,15.48,16.44,1565,-516.45,-2.49,max_hold,6,0.64,GENUSPAPER,Momentum Breakout
2025-12-17 00:00:00+05:30,2026-01-05 00:00:00+05:30,79.0,72.58,72.58,90.23,95.04,311,-1995.73,-8.12,stop_loss,13,3.21,GEOJITFSL,Momentum Breakout
2026-01-29 00:00:00+05:30,2026-02-10 00:00:00+05:30,1183.7,1356.2,1114.7,1304.45,1356.2,28,4105.5,12.39,target_2,10,34.5,GESHIP,Momentum Breakout
2026-01-30 00:00:00+05:30,2026-02-20 00:00:00+05:30,77.9,81.6,72.18,87.92,92.21,349,1291.3,4.75,max_hold,17,2.86,GHCLTEXTIL,Momentum Breakout
2025-12-26 00:00:00+05:30,2026-01-09 00:00:00+05:30,180.7,170.3,170.3,198.9,206.7,192,-1997.07,-5.76,stop_loss,11,5.2,GICHSGFIN,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,383.85,380.8,361.54,422.9,439.64,89,-271.45,-0.79,max_hold,9,11.16,GICRE,Momentum Breakout
2026-02-01 00:00:00+05:30,2026-02-20 00:00:00+05:30,8572.0,8444.5,8101.57,9395.25,9748.07,4,-510.0,-1.49,max_hold,16,235.21,GILLETTE,Momentum Breakout
2026-02-13 00:00:00+05:30,2026-02-17 00:00:00+05:30,44.42,38.34,38.34,55.06,59.61,329,-1999.38,-13.68,stop_loss,3,3.04,GINNIFILA,Momentum Breakout
2026-01-05 00:00:00+05:30,2026-01-08 00:00:00+05:30,162.8,153.4,153.4,179.24,186.29,212,-1991.89,-5.77,stop_loss,4,4.7,GIPCL,Momentum Breakout
2026-01-30 00:00:00+05:30,2026-02-20 00:00:00+05:30,1800.1,1821.7,1690.0,1992.78,2075.35,18,388.8,1.2,max_hold,17,55.05,GLAND,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,2550.4,2596.9,2376.77,2854.25,2984.47,11,511.5,1.82,max_hold,9,86.81,GLAXO,Momentum Breakout
2025-12-24 00:00:00+05:30,2026-01-12 00:00:00+05:30,2050.0,1970.5,1970.5,2189.12,2248.75,25,-1987.5,-3.88,stop_loss,13,39.75,GLENMARK,Momentum Breakout
2025-10-27 00:00:00+05:30,2025-12-10 00:00:00+05:30,8.09,6.82,6.82,10.32,11.27,1571,-1999.66,-15.73,stop_loss,9,0.64,GLFL,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,90.1,107.0,80.47,106.96,114.18,207,1740.7,9.33,max_hold,9,4.82,GLOBAL-BE,Momentum Breakout
2025-12-26 00:00:00+05:30,2026-01-08 00:00:00+05:30,208.11,192.42,192.42,235.56,247.33,127,-1992.27,-7.54,stop_loss,10,7.84,GLOBALVECT,Momentum Breakout
2026-01-01 00:00:00+05:30,2026-01-09 00:00:00+05:30,1063.1,1063.1,1001.13,1171.55,1218.03,32,0.0,0.0,stop_loss,7,30.99,GLOBUSSPR,Momentum Breakout
2025-12-26 00:00:00+05:30,2026-01-08 00:00:00+05:30,1115.9,1115.9,1014.69,1293.03,1368.94,19,0.0,0.0,stop_loss,10,50.61,GMBREW,Momentum Breakout
2025-12-29 00:00:00+05:30,2026-01-20 00:00:00+05:30,589.0,534.31,534.31,684.71,725.73,36,-1968.94,-9.29,stop_loss,16,27.35,GMDCLTD,Momentum Breakout
2026-02-20 00:00:00+05:30,2026-02-20 00:00:00+05:30,111.0,115.08,102.45,125.96,132.38,233,950.64,3.68,max_hold,1,4.28,GMRP&UI,Momentum Breakout
2026-01-06 00:00:00+05:30,2026-01-12 00:00:00+05:30,344.5,344.5,319.76,387.8,406.36,80,0.0,0.0,stop_loss,5,12.37,GNA,Momentum Breakout
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,414.3,417.8,367.89,495.52,530.34,43,150.5,0.84,max_hold,13,23.21,GNA,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-16 00:00:00+05:30,486.0,459.31,459.31,532.7,552.71,74,-1974.74,-5.49,stop_loss,4,13.34,GNFC,Momentum Breakout
2026-02-19 00:00:00+05:30,2026-02-20 00:00:00+05:30,2527.3,2487.8,2288.83,2944.62,3123.48,8,-316.0,-1.56,max_hold,2,119.24,GODFRYPHLP,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,583.0,636.05,538.33,661.18,694.68,44,2334.2,9.1,max_hold,9,22.34,GODREJAGRO,Momentum Breakout
2025-12-17 00:00:00+05:30,2026-01-22 00:00:00+05:30,1180.0,1246.0,1134.01,1260.47,1294.96,43,1386.0,2.73,max_hold,25,22.99,GODREJCP,Momentum Breakout
2026-01-06 00:00:00+05:30,2026-01-09 00:00:00+05:30,2130.0,2049.61,2049.61,2270.68,2330.96,24,-1929.26,-3.77,stop_loss,4,40.19,GODREJPROP,Momentum Breakout
2026-02-05 00:00:00+05:30,2026-02-20 00:00:00+05:30,832.5,789.2,726.43,1018.12,1097.68,18,-779.4,-5.2,max_hold,12,53.04,GOKEX,Momentum Breakout
2026-02-19 00:00:00+05:30,2026-02-20 00:00:00+05:30,43.0,38.8,38.8,50.35,53.5,476,-1999.2,-9.77,stop_loss,2,2.1,GOKUL,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,177.0,172.98,160.63,205.64,217.91,122,-490.44,-2.27,max_hold,9,8.18,GOKULAGRO,Momentum Breakout
2026-01-20 00:00:00+05:30,2026-01-22 00:00:00+05:30,123.9,123.9,118.34,133.62,137.79,359,0.0,0.0,stop_loss,3,2.78,GOLD1,Momentum Breakout
2026-01-16 00:00:00+05:30,2026-01-21 00:00:00+05:30,117.79,128.24,113.61,125.1,128.24,478,4244.38,7.54,target_2,4,2.09,GOLDBEES,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,408.8,380.95,357.34,498.86,537.46,38,-1058.3,-6.81,max_hold,9,25.73,GOLDIAM,Momentum Breakout
2026-01-20 00:00:00+05:30,2026-01-29 00:00:00+05:30,127.98,146.09,120.74,140.66,146.09,276,4247.94,12.03,target_2,7,3.62,GOLDIETF,Momentum Breakout
2026-01-14 00:00:00+05:30,2026-01-23 00:00:00+05:30,1138.5,1052.6,1052.6,1288.82,1353.25,23,-1975.7,-7.55,stop_loss,7,42.95,GOODLUCK,Momentum Breakout
2026-02-18 00:00:00+05:30,2026-02-20 00:00:00+05:30,1215.0,1203.0,1098.23,1419.35,1506.93,17,-204.0,-0.99,max_hold,3,58.39,GOODLUCK,Momentum Breakout
2026-01-08 00:00:00+05:30,2026-01-09 00:00:00+05:30,335.9,321.68,321.68,360.79,371.45,140,-1991.0,-4.23,stop_loss,2,7.11,GOPAL,Momentum Breakout
2025-12-24 00:00:00+05:30,2026-01-20 00:00:00+05:30,258.86,242.24,242.24,287.95,300.42,120,-1994.91,-6.42,stop_loss,18,8.31,GPIL,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-20 00:00:00+05:30,113.44,121.95,104.49,129.11,135.83,223,944.61,3.73,max_hold,8,4.48,GPTINFRA,Momentum Breakout
2025-12-22 00:00:00+05:30,2026-01-20 00:00:00+05:30,585.1,555.81,555.81,636.35,658.31,68,-1991.43,-5.01,stop_loss,20,14.64,GRANULES,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-20 00:00:00+05:30,1712.0,1585.9,1556.14,1984.75,2101.64,12,-1513.2,-7.37,max_hold,8,77.93,GRAVITA,Momentum Breakout
2026-01-06 00:00:00+05:30,2026-01-08 00:00:00+05:30,266.0,248.78,248.78,296.14,309.06,116,-1998.02,-6.48,stop_loss,3,8.61,GREENLAM,Momentum Breakout
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,1644.0,1672.4,1548.34,1811.4,1883.14,20,568.0,1.73,max_hold,13,47.83,GRINDWELL,Momentum Breakout
2025-12-24 00:00:00+05:30,2025-12-24 00:00:00+05:30,178.65,167.99,167.99,197.3,205.29,187,-1992.89,-5.97,stop_loss,1,5.33,GRMOVER,Momentum Breakout
2026-02-04 00:00:00+05:30,2026-02-20 00:00:00+05:30,1838.1,1793.6,1623.76,2213.2,2373.96,9,-400.5,-2.42,max_hold,13,107.17,GRPLTD,Momentum Breakout
2026-01-30 00:00:00+05:30,2026-02-20 00:00:00+05:30,2574.0,2477.3,2360.59,2947.48,3107.54,9,-870.3,-3.76,max_hold,17,106.71,GRSE,Momentum Breakout
2026-02-03 00:00:00+05:30,2026-02-20 00:00:00+05:30,3908.6,4190.7,3557.19,4523.58,4787.14,5,1410.5,7.22,max_hold,14,175.71,GRWRHITECH,Momentum Breakout
2026-01-07 00:00:00+05:30,2026-01-12 00:00:00+05:30,224.5,208.61,208.61,252.31,264.23,125,-1986.61,-7.08,stop_loss,4,7.95,GSMFOILS-SM,Momentum Breakout
2025-12-12 00:00:00+05:30,2025-12-12 00:00:00+05:30,31.5,27.61,27.61,38.32,41.24,513,-1997.77,-12.36,stop_loss,1,1.95,GTECJAINX,Momentum Breakout
2026-02-05 00:00:00+05:30,2026-02-19 00:00:00+05:30,8.0,7.25,7.25,9.31,9.87,2676,-1999.35,-9.34,stop_loss,11,0.37,GTL,Momentum Breakout
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,1.26,1.17,1.12,1.5,1.61,14285,-1285.65,-7.14,max_hold,7,0.07,GTLINFRA,Momentum Breakout
2026-01-05 00:00:00+05:30,2026-01-12 00:00:00+05:30,435.8,414.1,414.1,473.78,490.05,92,-1996.4,-4.98,stop_loss,6,10.85,GUJGASLTD,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-13 00:00:00+05:30,1193.6,1111.16,1111.16,1337.88,1399.71,24,-1978.63,-6.91,stop_loss,3,41.22,GULFOILLUB,Momentum Breakout
2026-01-06 00:00:00+05:30,2026-01-12 00:00:00+05:30,150.0,140.46,140.46,166.7,173.86,209,-1994.46,-6.36,stop_loss,5,4.77,GULPOLY,Momentum Breakout
2026-02-11 00:00:00+05:30,2026-02-11 00:00:00+05:30,169.8,158.25,158.25,190.01,198.67,173,-1997.66,-6.8,stop_loss,1,5.77,GULPOLY,Momentum Breakout
2026-02-10 00:00:00+05:30,2026-02-13 00:00:00+05:30,348.45,427.32,316.9,403.66,427.32,63,4156.71,18.94,target_2,4,15.78,GVPIL,Momentum Breakout
2025-12-23 00:00:00+05:30,2026-01-09 00:00:00+05:30,3097.8,2819.94,2819.94,3584.05,3792.44,7,-1945.0,-8.97,stop_loss,13,138.93,GVT&D,Momentum Breakout
2026-02-01 00:00:00+05:30,2026-02-20 00:00:00+05:30,3250.0,3648.6,2951.0,3773.25,3997.5,6,1195.8,6.13,max_hold,16,149.5,GVT&D,Momentum Breakout
2026-01-29 00:00:00+05:30,2026-02-01 00:00:00+05:30,4659.0,4409.44,4409.44,5095.73,5282.89,8,-1996.46,-5.36,stop_loss,3,124.78,HAL,Momentum Breakout
2025-12-24 00:00:00+05:30,2026-01-20 00:00:00+05:30,1103.9,1039.76,1039.76,1216.15,1264.26,31,-1988.43,-5.81,stop_loss,18,32.07,HAPPYFORGE,Momentum Breakout
2025-11-25 00:00:00+05:30,2025-12-30 00:00:00+05:30,16.5,17.27,14.89,19.31,20.52,1244,957.88,4.67,max_hold,25,0.8,HARDWYN-BE,Momentum Breakout
2026-01-07 00:00:00+05:30,2026-01-09 00:00:00+05:30,19.94,18.13,18.13,23.1,24.46,1106,-1998.7,-9.06,stop_loss,3,0.9,HARDWYN-BE,Momentum Breakout
2026-01-05 00:00:00+05:30,2026-01-21 00:00:00+05:30,401.0,401.0,376.76,443.42,461.61,82,0.0,0.0,stop_loss,12,12.12,HARIOMPIPE,Momentum Breakout
2026-02-13 00:00:00+05:30,2026-02-20 00:00:00+05:30,169.8,176.79,155.05,195.61,206.68,135,943.65,4.12,max_hold,6,7.38,HARRMALAYA,Momentum Breakout
2026-01-02 00:00:00+05:30,2026-01-09 00:00:00+05:30,389.95,375.02,375.02,416.08,427.27,133,-1985.5,-3.83,stop_loss,6,7.46,HARSHA,Momentum Breakout
2026-01-07 00:00:00+05:30,2026-01-12 00:00:00+05:30,1503.9,1455.56,1455.56,1588.5,1624.76,41,-1982.06,-3.21,stop_loss,4,24.17,HAVELLS,Momentum Breakout
2025-12-30 00:00:00+05:30,2026-01-12 00:00:00+05:30,923.5,858.44,858.44,1037.35,1086.14,30,-1951.71,-7.04,stop_loss,10,32.53,HBLENGINE,Momentum Breakout
