date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy
2026-02-03 00:00:00+05:30,2150.0,2233.4,2131.1,2202.6,6918581,52.43835010505362,2092.4350000000004,2190.1639999999998,2054.6986992652696,2106.9038478098682,-52.205148544598615,-62.37706046488887,10.171911920290256,2316.5126301101577,2092.4350000000004,1868.3573698898429,89.75714285714288,1940587.45,3.5651992905550327,ADANIENT,6401,2023.0857142857142,2382.114285714286,2471.8714285714286,8.150108313551518,8.150108313551527,12.225162470327284,1.000000000000001,1.5000000000000007,2026-02-09,Gap Up
2026-02-03 00:00:00+05:30,1477.2,1537.0,1477.2,1530.8,11977119,58.68456832087016,1414.8799999999999,1463.724,1415.9758151706092,1427.311327641039,-11.335512470429876,-22.27477329632209,10.939260825892212,1514.8026985434817,1414.8799999999999,1314.957301456518,58.87142857142862,2808105.3,4.265195824387355,ADANIPORTS,3861249,1413.0571428571427,1648.5428571428572,1707.4142857142858,7.691589831647325,7.691589831647325,11.537384747470988,1.0,1.5,2026-02-09,Gap Up
2025-08-13 00:00:00+05:30,7403.0,7840.0,7389.0,7808.5,2291645,64.32710882163553,7340.125,7248.23,7350.543744759769,7323.519697058691,27.024047701077507,14.153027917642156,12.87101978343535,7646.403833229151,7340.125,7033.846166770849,178.71428571428572,429864.1,5.3310918497264606,APOLLOHOSP,40193,7451.071428571428,8165.928571428572,8344.642857142857,4.5774293581170715,4.5774293581170715,6.8661440371756015,1.0,1.4999999999999987,2026-02-09,Gap Up
2026-01-27 00:00:00+05:30,1288.8,1333.2,1278.4,1315.8,22715357,56.53879686137753,1280.315,1268.86,1286.7048110894398,1276.8406856493004,9.864125440139333,9.155113240780107,0.7090121993592255,1321.8837775037616,1280.315,1238.7462224962385,30.135714285714275,6421951.95,3.5371421612707645,AXISBANK,1510401,1255.5285714285715,1376.0714285714284,1406.2071428571428,4.580591926693152,4.580591926693152,6.870887890039736,1.0,1.5000000000000018,2026-02-09,Gap Up
2025-08-18 00:00:00+05:30,8400.0,8629.5,8400.0,8588.5,995976,73.12326227988878,8218.95,8292.29,8267.24918975059,8252.164266970374,15.084922780215493,-20.90122410655456,35.98614688677006,8503.994576384643,8218.95,7933.90542361536,166.17857142857142,332917.65,2.991658748041745,BAJAJ-AUTO,4267265,8256.142857142857,8920.857142857143,9087.035714285714,3.8697926629463018,3.8697926629463018,5.804688994419442,1.0,1.4999999999999973,2026-02-09,Gap Up
2026-02-03 00:00:00+05:30,960.0,972.8,941.9,964.4,15261370,53.566465956461315,943.485,982.414,935.1836981511717,951.6527005030528,-16.469002351881045,-18.179247139183044,1.710244787301999,986.9014060671731,943.485,900.068593932827,27.59285714285713,7867178.75,1.9398783839759584,BAJFINANCE,81153,909.2142857142857,1019.5857142857143,1047.1785714285713,5.7222847662499285,5.7222847662499285,8.58342714937488,1.0,1.499999999999998,2026-02-09,Gap Up
2025-05-26 00:00:00+05:30,6640.0,6764.0,6592.5,6737.0,1467231,68.71345029239767,6240.775,,6402.184816615047,6217.46602847166,184.71878814338652,142.17303634162744,42.54575180175908,6706.0726947469675,6240.775,5775.477305253032,190.78571428571428,655819.6,2.237247865114126,DIVISLAB,2800641,6355.428571428572,7118.571428571428,7309.357142857143,5.663818147119318,5.663818147119318,8.495727220678983,1.0,1.500000000000001,2026-02-09,Gap Up
2026-01-22 00:00:00+05:30,1195.0,1225.0,1187.7,1217.5,6464461,40.62663185378586,1224.69,1245.866,1199.6941597889534,1221.8141851507903,-22.12002536183695,-17.886548915147113,-4.2334764466898385,1304.3388318875568,1224.69,1145.0411681124433,27.257142857142835,1679518.15,3.848997404404353,DRREDDY,225537,1162.9857142857143,1272.0142857142857,1299.2714285714285,4.477559401584044,4.477559401584044,6.716339102376057,1.0,1.499999999999998,2026-02-09,Gap Up
2026-02-03 00:00:00+05:30,7200.0,7258.5,7053.0,7215.0,689971,43.11224489795918,7241.975,7219.75,7120.417965285446,7180.077795654168,-59.65983036872149,-38.74211823198225,-20.917712136739233,7664.761554957263,7241.975,6819.188445042738,222.14285714285714,440218.5,1.5673375834954688,EICHERMOT,232961,6770.714285714285,7659.285714285715,7881.428571428572,6.157806157806163,6.157806157806163,9.236709236709238,1.0,1.4999999999999991,2026-02-09,Gap Up
2025-10-24 00:00:00+05:30,811.35,826.5,811.35,824.45,16905398,69.24083769633505,772.395,744.9689999999999,783.433086430025,768.4784999528086,14.954586477216367,12.089256591111074,2.865329886105293,807.6281318356397,772.395,737.1618681643603,15.571428571428587,5072922.4,3.3324771536028224,HINDALCO,348929,793.3071428571428,855.5928571428573,871.1642857142858,3.7774100482572894,3.7774100482572894,5.666115072385927,1.0,1.4999999999999982,2026-02-09,Gap Up
2025-08-18 00:00:00+05:30,2539.0,2597.0,2521.3,2568.1,3089136,67.13627743159037,2491.59,2417.43,2507.78933080252,2481.317092637451,26.47223816506903,28.874268827039064,-2.4020306619700342,2579.680190624216,2491.59,2403.4998093757845,65.25000000000003,1485455.55,2.079588312151111,HINDUNILVR,356865,2437.6,2698.6,2763.85,5.081577820178342,5.081577820178342,7.622366730267513,1.0,1.4999999999999998,2026-02-09,Gap Up
