date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,change_pct,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,pyramid_level,add_size_pct,trailing_stop,swing_low_stop,recommended_stop,vol_ratio,ema50,ema200,ema_alignment
2026-02-11 00:00:00+05:30,6000.0,6156.0,5973.5,6019.0,771051,54.41624365482234,5867.2,5940.94,5890.315009690337,5900.057303496184,-9.742293805847112,-26.65598397108506,16.91369016523795,6006.200719422637,5867.2,5728.1992805773625,148.71428571428572,394797.2,1.9530305686058562,2.4772282284838685,BRITANNIA,140033,5795.928571428572,6390.785714285715,6539.5,3.706121092730162,6.176868487883613,8.64761588303705,1.6666666666666692,2.3333333333333344,2026-02-22,Swing Trading,,,,,,,,,
2026-02-09 00:00:00+05:30,1338.0,1352.0,1328.0,1342.5,1936551,38.24492468893257,1357.665,1445.4880000000003,1340.7593267930183,1377.6011833823873,-36.841856589368945,-41.226979561867935,4.385122972498991,1452.8905665581362,1357.665,1262.4394334418637,32.85000000000004,2303782.15,0.8405964079546324,0.9398496240601504,CIPLA,177665,1293.225,1408.2,1441.0500000000002,3.670391061452521,4.8938547486033555,7.340782122905042,1.3333333333333317,2.0,2026-02-22,RSI Setup,,,,,,,,,
2026-01-29 00:00:00+05:30,446.0,461.55,442.55,455.75,16915601,61.65377176015475,425.265,400.217,429.5264028863777,419.26443922122127,10.26196366515643,9.217118724757185,1.0448449403992441,450.9798349565406,425.265,399.55016504345934,12.478571428571431,10804749.65,1.5655708413382812,2.634838419096946,COALINDIA,5215745,437.03214285714284,486.94642857142856,499.425,4.107044902437116,6.845074837395185,9.583104772353266,1.6666666666666645,2.333333333333332,2026-02-22,Momentum Breakout,,,,,,,,,
2026-02-18 00:00:00+05:30,6165.0,6299.0,6165.0,6283.5,438670,57.98146240988672,6125.3,6282.39,6182.745204812839,6197.081718624209,-14.336513811370423,-41.27654726275541,26.940033451384984,6330.577834832928,6125.3,5920.022165167073,227.53571428571428,420273.25,1.04377330700919,1.5515151515151515,DIVISLAB,2800641,5942.196428571428,6852.339285714285,7079.875,5.431743000375134,9.052905000625215,12.674067000875308,1.6666666666666652,2.3333333333333326,2026-02-22,Swing Trading,,,,,,,,,
2026-02-20 00:00:00+05:30,1281.9,1292.4,1275.0,1280.4,1753200,78.67603983596952,1247.71,1243.82,1266.3873945530556,1251.0886398076887,15.298754745366978,10.635826498051859,4.662928247315119,1312.6532432367296,1247.71,1182.7667567632705,25.750000000000018,1242141.55,1.4114333426814358,-0.1481712547765627,DRREDDY,225537,1241.775,1344.775,1370.525,3.0166354264292408,5.027725710715401,7.038815995001562,1.6666666666666667,2.3333333333333335,2026-02-22,Golden Crossover,,,,,,,1245.81946013053,1244.5070251985157,0.10545821802852688
2026-02-13 00:00:00+05:30,7900.0,8119.0,7886.5,8065.0,967939,75.2594670406732,7254.925,7277.5,7483.112380337685,7348.592041571837,134.52033876584755,29.83071888211356,104.689619883734,7881.166694975923,7254.925,6628.6833050240775,226.85714285714286,577907.75,1.6749022659758412,1.5359435981367242,EICHERMOT,232961,7724.714285714285,8745.57142857143,8972.42857142857,4.219289699760876,8.438579399521752,11.251439199362315,2.0,2.6666666666666616,2026-02-22,Momentum Breakout,,,,,,,,,
2026-02-11 00:00:00+05:30,2979.0,2979.0,2894.9,2932.6,1015218,63.526119402985074,2820.34,2809.2839999999997,2863.9515131503013,2834.644856143443,29.30665700685813,12.798633342074561,16.508023664783572,2950.9533933649864,2820.34,2689.726606635014,68.55714285714294,735235.65,1.3808062761918576,-0.721080605301472,GRASIM,315393,2829.7642857142855,3103.9928571428572,3172.55,3.5066396469247225,5.844399411541204,8.182159176157686,1.6666666666666665,2.3333333333333335,2026-02-22,Swing Trading,,,,,,,,,
2026-01-30 00:00:00+05:30,1713.2,1713.2,1683.0,1695.6,4448681,62.821185107498685,1675.8600000000001,1659.594,1698.0236302856008,1678.467716923514,19.555913362086812,17.054806246341684,2.5011071157451283,1747.9281081375634,1675.8600000000001,1603.7918918624368,34.90714285714288,2784652.75,1.597571187287176,-1.5102230483271375,HCLTECH,1850625,1643.2392857142856,1782.867857142857,1817.775,3.088034576888079,5.146724294813465,7.205414012738864,1.6666666666666667,2.3333333333333375,2026-02-22,Swing Trading,,,,,,,,,
2026-02-10 00:00:00+05:30,930.0,940.9,929.95,932.4,31525385,56.788732394366164,932.2224999999999,964.406,937.7248267676104,943.757426928127,-6.032600160516608,-9.098741186459026,3.066141025942418,952.5721922257812,932.2224999999999,911.8728077742185,19.214285714285698,32508945.6,0.9697449246093051,-0.5174713256868522,HDFCBANK,341249,903.5785714285714,980.4357142857142,999.6499999999999,3.091101305387018,5.151835508978359,7.212569712569701,1.6666666666666654,2.333333333333331,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-02-11 00:00:00+05:30,5695.0,5750.0,5546.0,5682.5,684908,60.65934065934066,5627.025,5793.41,5694.654281188715,5696.098759840795,-1.4444786520798516,-27.257731563881016,25.813252911801165,5898.551770028453,5627.025,5355.498229971547,166.92857142857142,503198.15,1.3611099325385039,-1.2340314591118449,HEROMOTOCO,345089,5432.107142857143,6099.821428571428,6266.75,4.406385519451947,7.343975865753251,10.281566212054553,1.666666666666668,2.3333333333333357,2026-02-22,Swing Trading,,,,,,,,,
2026-02-13 00:00:00+05:30,923.55,932.65,901.0,909.0,10170485,42.61149168181181,952.9075,907.025,949.3253283393788,939.2545985689284,10.070729770450384,16.004063997754542,-5.933334227304158,1007.2247384675167,952.9075,898.5902615324834,40.007142857142846,7417439.15,1.3711585352203395,-5.744504355039401,HINDALCO,348929,848.9892857142858,1009.0178571428571,1049.0249999999999,6.601838755304097,11.0030645921735,15.404290429042888,1.6666666666666672,2.3333333333333326,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-02-13 00:00:00+05:30,2400.0,2400.0,2300.3,2305.2,2791519,37.858411570667336,2387.93,2353.014,2391.270909689137,2383.5478362710796,7.723073418057538,10.072635572683595,-2.3495621546260566,2465.0400403046674,2387.93,2310.8199596953323,63.30714285714281,1659958.3,1.6816801964242114,-4.3366394156949,HINDUNILVR,356865,2210.2392857142854,2431.8142857142852,2495.121428571428,4.1194132520264795,5.492551002701953,8.23882650405294,1.3333333333333286,1.9999999999999953,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-02-19 00:00:00+05:30,1408.5,1412.3,1384.8,1388.8,14323091,64.95071193866369,1388.42,1379.924,1400.872554351429,1392.88835213052,7.984202220909083,7.6246023705965715,0.3595998503125113,1442.168404137873,1388.42,1334.671595862127,23.67142857142856,13696322.1,1.045761839961401,-1.3776452208493175,ICICIBANK,1270529,1353.2928571428572,1447.9785714285713,1471.6499999999999,2.556677913100717,4.261129855167867,5.965581797235017,1.6666666666666687,2.3333333333333375,2026-02-22,Trend Following,,,,,,,,,
2026-02-20 00:00:00+05:30,934.0,947.9,922.65,926.05,6462199,57.821782178217816,918.075,894.8840000000001,926.9160751059254,916.3659951368489,10.550079969076478,10.925381481012309,-0.37530151193583094,948.9556275502248,918.075,887.1943724497753,23.457142857142863,4085599.35,1.5817015929376432,-0.1401843963983467,INDUSINDBK,1346049,890.8642857142856,984.6928571428571,1008.15,3.799548003424687,6.332580005707804,8.865612007990933,1.6666666666666647,2.3333333333333326,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-01-30 00:00:00+05:30,1655.0,1655.0,1618.1,1641.0,9207926,56.34448007329366,1640.9099999999999,1614.7679999999998,1653.7429487667682,1639.5043030622624,14.23864570450587,15.297703226777069,-1.059057522271198,1702.0667752411393,1640.9099999999999,1579.7532247588604,32.042857142857166,6842331.05,1.3457293914476705,-1.1147936125338958,INFY,408065,1592.9357142857143,1721.107142857143,1753.15,2.9289631757639056,4.881605292939847,6.834247410115789,1.666666666666668,2.3333333333333366,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-02-17 00:00:00+05:30,318.45,328.05,318.15,325.45,39360672,59.61262553802006,315.78499999999997,346.965,318.6683504516005,324.8836962415441,-6.215345789943626,-9.424164891711289,3.208819101767663,327.1889282244139,315.78499999999997,304.381071775586,8.760714285714288,25345578.4,1.5529601013169225,2.3588614562038055,ITC,424961,312.30892857142857,347.3517857142857,356.1125,4.037815771569035,6.729692952615062,9.421570133661092,1.6666666666666679,2.333333333333336,2026-02-22,Swing Trading,,,,,,,,,
2026-02-18 00:00:00+05:30,1244.6,1264.0,1244.2,1251.2,1389762,63.56932153392323,1226.675,1172.428,1237.5410199764024,1217.3687603572043,20.17225961919803,20.781595522107665,-0.6093359029096348,1273.9796509341406,1226.675,1179.3703490658593,24.27142857142855,1614563.75,0.8607662596165683,0.5302908565000913,JSWSTEEL,3001089,1214.7928571428572,1311.8785714285714,1336.15,2.909778041651442,4.849630069419064,6.789482097186704,1.6666666666666645,2.3333333333333353,2026-02-22,Trend Following,,,,,,,,,
2026-02-09 00:00:00+05:30,430.0,434.9,424.2,428.8,22538542,53.654970760233915,417.925,426.22200000000004,417.2577255862536,419.8910147866736,-2.633289200419995,-4.000690366813389,1.3674011663933943,433.0623883584928,417.925,402.7876116415072,11.028571428571423,19241283.2,1.1713637685037555,1.527169409257722,KOTAKBANK,492033,412.25714285714287,456.37142857142857,467.4,3.857942430703625,6.429904051172704,9.001865671641783,1.6666666666666654,2.333333333333331,2026-02-22,Swing Trading,,,,,,,,,
2026-02-03 00:00:00+05:30,4117.0,4122.0,4030.6,4038.8,3742190,59.98944312483505,3909.2650000000003,3995.376,3899.809892292068,3927.849148793349,-28.03925650128076,-46.4681386719732,18.42888217069244,4155.183088844749,3909.2650000000003,3663.3469111552513,103.72857142857151,2317669.75,1.6146346993569727,2.996455257185117,LT,2939649,3883.207142857143,4298.121428571429,4401.85,3.8524526379829935,6.420754396638319,8.989056155293655,1.6666666666666659,2.3333333333333344,2026-02-22,Swing Trading,,,,,,,,,
2026-02-11 00:00:00+05:30,3704.7,3787.0,3666.1,3674.9,4787745,56.90313778990452,3544.5549999999994,3621.3239999999996,3578.7526080304206,3581.4305527145407,-2.6779446841201207,-29.595552493648935,26.917607809528814,3743.9140094065915,3544.5549999999994,3345.1959905934073,119.46428571428578,2894884.0,1.6538641962855851,-0.02448446596659478,M&M,519937,3495.703571428571,3973.5607142857143,4093.0250000000005,4.876225980881898,8.127043301469815,11.377860622057755,1.6666666666666634,2.3333333333333317,2026-02-22,Swing Trading,,,,,,,,,
2026-01-30 00:00:00+05:30,14502.0,14679.0,14300.0,14599.0,946509,16.202945990180027,16069.5,16175.22,15431.589231364424,15864.625243845645,-433.0360124812214,-227.7545325073694,-205.28147997385202,17705.462488310153,16069.5,14433.537511689847,415.92857142857144,453958.95,2.0850101093942524,0.6688732588608468,MARUTI,2815745,13975.107142857143,15430.857142857143,15846.785714285714,4.273531455187731,5.698041940250312,8.547062910375463,1.3333333333333341,2.0,2026-02-22,Mean Reversion,,,,,,,,,
2026-02-01 00:00:00+05:30,1320.0,1331.8,1265.0,1282.5,1104646,46.34361233480179,1304.0949999999998,1274.0420000000001,1299.6990208601906,1293.0123047188197,6.68671614137088,9.504018164071883,-2.8173020227010035,1332.9306851287117,1304.0949999999998,1275.2593148712879,31.121428571428623,1282284.0,0.861467506418235,-3.7451215851095836,NESTLEIND,4598529,1235.817857142857,1360.3035714285716,1391.4250000000002,3.639933166248962,6.066555277081602,8.493177387914244,1.6666666666666665,2.3333333333333335,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-02-20 00:00:00+05:30,362.8,373.65,362.7,372.95,16736731,70.17857142857137,361.52,344.86,365.40703456539836,358.40142379241024,7.0056107729881205,7.1859797198534965,-0.18036894686537597,378.7278134027888,361.52,344.31218659721117,7.164285714285707,11125385.85,1.5043730820356223,2.6844713656387666,NTPC,2977281,362.2035714285714,394.4428571428571,401.60714285714283,2.881466301495795,5.76293260299159,7.68391013732212,2.0,2.6666666666666665,2026-02-22,Momentum Breakout,,,,,,,,,
2026-02-19 00:00:00+05:30,270.3,276.45,267.85,274.65,37728943,75.43689320388349,260.33,243.60300000000004,264.17081424959713,256.85351572576513,7.317298523831994,7.035452186662914,0.28184633716908003,279.17301908986593,260.33,241.48698091013404,7.642857142857147,22274728.35,1.6938003645732451,3.7981859410430663,ONGC,633601,263.18571428571425,297.5785714285714,305.2214285714286,4.174143715378017,8.348287430756034,11.131049907674718,2.0,2.6666666666666683,2026-02-22,Momentum Breakout,,,,,,,,,
2026-02-03 00:00:00+05:30,1473.9,1489.5,1430.2,1437.1,25456171,47.09581945985941,1427.465,1503.632,1408.7558162791117,1442.9142245963217,-34.15840831720993,-35.939924064249546,1.781515747039613,1518.9276245206845,1427.465,1336.0023754793153,39.042857142857166,15411490.15,1.6517657119613447,3.3587456846950388,RELIANCE,738561,1378.5357142857142,1534.7071428571428,1573.75,4.07517122777021,6.791952046283689,9.508732864797167,1.666666666666668,2.333333333333336,2026-02-22,Swing Trading,,,,,,,,,
2026-02-03 00:00:00+05:30,2056.4,2064.9,1997.6,2002.1,1915073,35.58348294434467,2045.8049999999998,2028.546,2018.2754586770232,2028.6926733510877,-10.417214674064553,-1.5979647387367162,-8.819249935327838,2122.6680627873593,2045.8049999999998,1968.9419372126404,51.87142857142859,1190755.85,1.6082835116871355,0.054972513743123896,SBILIFE,5582849,1924.292857142857,2105.842857142857,2157.714285714286,3.8862765524770464,5.181702069969394,7.772553104954093,1.333333333333333,2.0,2026-02-22,Mean Reversion,,,,,,,,,
2026-02-10 00:00:00+05:30,27070.0,27090.0,26450.0,26525.0,38471,39.60639606396064,27180.0,26733.2,27042.98088146431,27030.19224009424,12.788641370072583,67.23297969260597,-54.44433832253338,27867.635154179345,27180.0,26492.364845820655,626.7857142857143,31840.15,1.2082543580981873,-2.2840302081414623,SHREECEM,794369,25584.821428571428,27778.571428571428,28405.357142857145,3.5444997980342037,4.725999730712262,7.088999596068407,1.3333333333333306,2.0,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-02-03 00:00:00+05:30,1709.9,1725.0,1671.0,1702.1,8520586,45.86699813548786,1670.5049999999999,1731.79,1644.5877439554786,1673.137390029722,-28.549646074243356,-32.39099927541884,3.8413532011754867,1794.9235038700508,1670.5049999999999,1546.086496129949,49.8142857142857,3227761.0,2.6397821895735154,4.558019534369421,SUNPHARMA,857857,1627.3785714285714,1826.6357142857141,1876.4499999999998,4.389955265344488,7.316592108907481,10.243228952470474,1.666666666666667,2.333333333333334,2026-02-22,Swing Trading,,,,,,,,,
2026-01-30 00:00:00+05:30,1106.5,1138.9,1100.1,1133.9,2570464,38.88694434721736,1174.3,1171.072,1157.0658251604232,1167.1606352218082,-10.094810061385033,-2.55889418517955,-7.5359158762054825,1226.566442892464,1174.3,1122.033557107536,33.87142857142861,1504593.8,1.7084106022502552,2.4114884393063623,TATACONSUM,878593,1083.0928571428572,1201.6428571428573,1235.514285714286,4.480742821866384,5.974323762488512,8.961485643732768,1.3333333333333335,2.0,2026-02-22,Mean Reversion,,,,,,,,,
2026-02-10 00:00:00+05:30,202.99,211.1,201.08,208.01,82443790,69.07533139346914,192.0805,180.46099999999998,196.18351189020882,190.47801906531348,5.7054928248953445,4.721499154029317,0.9839936708660275,205.66043484985593,192.0805,178.50056515014407,7.099999999999994,36210767.6,2.276775541206699,2.975247524752471,TATASTEEL,895745,197.36,229.30999999999997,236.40999999999997,5.119946156434776,10.239892312869566,13.653189750492755,2.0000000000000027,2.6666666666666705,2026-02-22,Swing Trading,,,,,,,,,
2026-02-04 00:00:00+05:30,3120.0,3120.0,2986.0,2999.1,10852595,35.43235914432057,3176.1400000000003,3202.9239999999995,3151.0914675813,3174.5947661325586,-23.503298551258467,-14.873026076782958,-8.63027247447551,3303.950211271468,3176.1400000000003,3048.3297887285325,82.94285714285716,3570673.25,3.0393693962336092,-7.013301088270866,TCS,2953217,2874.6857142857143,3164.985714285714,3247.9285714285716,4.14838737335486,5.531183164473146,8.296774746709733,1.333333333333333,2.000000000000003,2026-02-22,Sell Below 10MA,,,,,,,,,
2026-02-03 00:00:00+05:30,1845.0,1854.0,1712.7,1716.5,2711705,64.48305326117915,1674.815,1614.4819999999997,1710.3761755235682,1671.590984639908,38.785190883660334,38.24412193392162,0.5410689497387153,1804.332912193444,1674.815,1545.2970878065562,49.53571428571427,2303800.75,1.1770570870766492,-0.43503480278422274,TECHM,3465729,1642.1964285714287,1840.3392857142858,1889.875,4.328783654446335,7.214639424077237,10.100495193708127,1.6666666666666696,2.333333333333336,2026-02-22,Swing Trading,,,,,,,,,
2026-02-11 00:00:00+05:30,4350.0,4378.4,4208.0,4249.1,3342226,69.47777589994931,4090.63,4022.542,4141.660723347728,4094.7180609339043,46.942662413823655,24.69465410745125,22.248008306372405,4305.87391158332,4090.63,3875.3860884166806,119.75714285714282,1112306.55,3.004770582354298,-0.46848281839263545,TITAN,897537,4069.4642857142862,4608.371428571429,4728.128571428571,4.227617949347253,8.455235898694506,11.273647864926009,2.0,2.666666666666667,2026-02-22,Swing Trading,,,,,,,,,
2026-01-28 00:00:00+05:30,12640.0,12790.0,12561.0,12767.0,456847,65.27400976668476,12160.8,11837.98,12330.284974360202,12129.722309218416,200.56266514178606,150.56724681400783,49.995418327778225,12683.147575349672,12160.8,11638.452424650326,298.5,308769.8,1.4795715124989557,1.413932798474859,ULTRACEMCO,2952193,12319.25,13513.25,13811.75,3.507088587765333,5.845147646275555,8.183206704785775,1.6666666666666667,2.333333333333333,2026-02-22,Swing Trading,,,,,,,,,
2026-02-04 00:00:00+05:30,740.0,764.35,736.75,758.7,4830902,46.12638343448769,740.2950000000001,754.605,725.6481226796466,738.600418864696,-12.952296185049477,-14.017041171309025,1.064744986259548,823.5054870668024,740.2950000000001,657.0845129331977,34.60714285714285,3721706.75,1.298034026995813,2.554744525547458,UPL,2889473,706.7892857142858,845.2178571428572,879.825,6.842060667683435,11.403434446139068,15.964808224594702,1.666666666666668,2.333333333333336,2026-02-22,Swing Trading,,,,,,,,,
2026-02-18 00:00:00+05:30,216.2,216.4,210.26,211.95,22679760,21.820646035690032,230.276,245.2704,223.32499866069597,231.96680806606724,-8.641809405371276,-6.75372722116915,-1.8880821842021263,250.308737837428,230.276,210.24326216257202,8.086428571428574,17178134.3,1.3202691051262767,-1.7339700496082382,WIPRO,969473,199.82035714285712,228.12285714285713,236.2092857142857,5.722879385299773,7.630505847066356,11.445758770599532,1.333333333333332,1.9999999999999976,2026-02-22,Mean Reversion,,,,,,,,,
