date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,change_pct,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,ema50,ema200,ema_alignment,risk_reward,action,risk_level,target
2026-02-13 00:00:00+05:30,263.8,265.1,259.9,261.25,20748628,61.37724550898203,254.2,240.995,260.4044481785905,252.90578449167418,7.498663686916302,6.867092037285394,0.6315716496309083,278.7560583156173,254.2,229.64394168438267,10.089285714285719,19745802.4,1.0507867738005927,-3.2407407407407405,ONGC,633601,246.11607142857142,286.4732142857143,296.5625,5.792891319207113,9.65481886534518,13.516746411483254,1.666666666666665,2.3333333333333317,2026-02-19,Swing Trading,,,,1.666666666666665,HOLD,HIGH,286.4732142857143
2026-02-18 00:00:00+05:30,9826.5,10009.0,9804.5,9980.0,334455,66.13243357233235,9627.6,9413.83,9741.51252341977,9616.067416964132,125.44510645563787,104.14754276906906,21.297563686568807,9965.458051787973,9627.6,9289.741948212028,231.78571428571428,279667.25,1.1959033458511856,1.5621024779931818,BAJAJ-AUTO,4267265,9632.32142857143,10559.464285714286,10791.25,3.4837532207271606,5.806255367878619,8.12875751503006,1.6666666666666718,2.3333333333333384,2026-02-19,Stage 2 Uptrend,,,,1.6666666666666718,BUY,MEDIUM,10559.464285714286
2026-02-17 00:00:00+05:30,931.9,952.2,928.2,943.8,6284594,72.929292929293,913.275,889.315,923.8184199907723,912.2506216202614,11.5677983705109,10.536128192621042,1.0316701778898576,943.1277703025664,913.275,883.4222296974335,25.135714285714293,4047343.35,1.55277016465628,1.2769610473226718,INDUSINDBK,1346049,906.0964285714285,1019.2071428571428,1044.3428571428572,3.9948687675960395,7.989737535192079,10.652983380256115,2.0,2.666666666666669,2026-02-19,Stage 2 Uptrend,,,,2.0,BUY,MEDIUM,1019.2071428571428
2026-02-18 00:00:00+05:30,203.55,209.7,203.55,209.03,48357001,66.23774509803924,198.107,185.1834,202.47188087776624,196.2598397556371,6.212041122129136,5.851101052111431,0.36094007001770567,213.37761174799218,198.107,182.83638825200782,6.44714285714285,36197806.45,1.3359097067606978,2.9298798503052925,TATASTEEL,895745,199.35928571428573,225.14785714285713,231.59499999999997,4.626471934992235,7.710786558320401,10.795101181648551,1.6666666666666687,2.333333333333334,2026-02-19,Stage 2 Uptrend,,,,1.6666666666666687,BUY,HIGH,225.14785714285713
2026-02-18 00:00:00+05:30,6165.0,6299.0,6165.0,6283.5,438670,57.98146240988672,6125.3,6282.39,6182.745204812839,6197.081716655153,-14.336511842314394,-41.27654436708509,26.940032524770693,6330.577834832926,6125.3,5920.0221651670745,227.53571428571428,420273.25,1.04377330700919,1.5515151515151515,DIVISLAB,2800641,5942.196428571428,6852.339285714285,7079.875,5.431743000375134,9.052905000625215,12.674067000875308,1.6666666666666652,2.3333333333333326,2026-02-19,Strong Linearity,,,,1.6666666666666652,BUY,HIGH,6852.339285714285
2026-02-13 00:00:00+05:30,263.8,265.1,259.9,261.25,20748628,61.37724550898203,254.2,240.995,260.4044481785905,252.90578449167418,7.498663686916302,6.867092037285394,0.6315716496309083,278.7560583156173,254.2,229.64394168438267,10.089285714285719,19745802.4,1.0507867738005927,-3.2407407407407405,ONGC,633601,246.11607142857142,286.4732142857143,296.5625,5.792891319207113,9.65481886534518,13.516746411483254,1.666666666666665,2.3333333333333317,2026-02-19,Strong Linearity,,,,1.666666666666665,BUY,HIGH,286.4732142857143
2026-02-18 00:00:00+05:30,6165.0,6299.0,6165.0,6283.5,438670,57.98146240988672,6125.3,6282.39,6182.745204812839,6197.081716655153,-14.336511842314394,-41.27654436708509,26.940032524770693,6330.577834832926,6125.3,5920.0221651670745,227.53571428571428,420273.25,1.04377330700919,1.5515151515151515,DIVISLAB,2800641,5942.196428571428,6852.339285714285,7079.875,5.431743000375134,9.052905000625215,12.674067000875308,1.6666666666666652,2.3333333333333326,2026-02-19,Pyramiding,,,,1.6666666666666652,BUY,HIGH,6852.339285714285
2026-02-17 00:00:00+05:30,318.45,328.05,318.15,325.45,39360672,59.61262553802006,315.78499999999997,346.965,318.6683504516005,324.88369608964547,-6.215345638044994,-9.424164668330974,3.20881903028598,327.188928224414,315.78499999999997,304.38107177558595,8.760714285714288,25345578.4,1.5529601013169225,2.3588614562038055,ITC,424961,312.30892857142857,347.3517857142857,356.1125,4.037815771569035,6.729692952615062,9.421570133661092,1.6666666666666679,2.333333333333336,2026-02-19,Pyramiding,,,,1.6666666666666679,BUY,HIGH,347.3517857142857
2026-02-19 00:00:00+05:30,9991.0,10059.5,9701.0,9721.5,300208,58.24665676077266,9645.175,9429.04,9738.433673662881,9623.877237929752,114.55643573312955,106.22932136188116,8.327114371248385,9962.560748196047,9645.175,9327.789251803952,208.85714285714286,284989.8,1.0533991041082875,-2.590180360721443,BAJAJ-AUTO,4267265,9408.214285714286,10243.642857142857,10452.5,3.2226067405823557,5.371011234303933,7.5194157280255105,1.6666666666666687,2.3333333333333375,2026-02-19,Sell Below 10MA,,,,1.6666666666666687,SELL,MEDIUM,10243.642857142857
2026-02-13 00:00:00+05:30,923.55,932.65,901.0,909.0,10170485,42.61149168181181,952.9075,907.025,949.3253283393788,939.254597408435,10.070730930943796,16.004065704362443,-5.933334773418647,1007.2247384675165,952.9075,898.5902615324835,40.007142857142846,7417439.15,1.3711585352203395,-5.744504355039401,HINDALCO,348929,848.9892857142858,1009.0178571428571,1049.0249999999999,6.601838755304097,11.0030645921735,15.404290429042888,1.6666666666666672,2.3333333333333326,2026-02-19,Sell Below 10MA,,,,1.6666666666666672,SELL,HIGH,1009.0178571428571
2026-02-13 00:00:00+05:30,2400.0,2400.0,2300.3,2305.2,2791519,37.858411570667336,2387.93,2353.014,2391.270909689137,2383.547838680653,7.723071008484112,10.072632029192885,-2.349561020708773,2465.040040304667,2387.93,2310.8199596953327,63.30714285714281,1659958.3,1.6816801964242114,-4.3366394156949,HINDUNILVR,356865,2210.2392857142854,2431.8142857142852,2495.121428571428,4.1194132520264795,5.492551002701953,8.23882650405294,1.3333333333333286,1.9999999999999953,2026-02-19,Sell Below 10MA,,,,1.3333333333333286,SELL,HIGH,2431.8142857142852
2026-02-17 00:00:00+05:30,1406.2,1413.6,1393.6,1407.5,11756187,55.63945257196793,1383.2949999999998,1379.28,1402.1343940941447,1392.0166502794712,10.117743814673531,6.955347388014933,3.1623964266585984,1441.6975765473424,1383.2949999999998,1324.8924234526573,25.571428571428573,14689555.65,0.8003092319542014,-0.2904505525644594,ICICIBANK,1270529,1369.142857142857,1471.4285714285713,1497.0,2.7251966505962977,4.541994417660486,6.358792184724689,1.6666666666666627,2.3333333333333313,2026-02-19,Sell Below 10MA,,,,1.6666666666666627,SELL,MEDIUM,1471.4285714285713
2026-02-13 00:00:00+05:30,1240.0,1247.8,1225.2,1232.0,1726700,53.23834196891192,1215.41,1166.1860000000001,1230.617596459921,1209.392616840556,21.224979619365058,21.07190301822845,0.1530766011366076,1272.8558060399516,1215.41,1157.9641939600485,26.821428571428537,1694104.5,1.0192405486202298,-1.2741405561343129,JSWSTEEL,3001089,1191.767857142857,1299.0535714285713,1325.875,3.265596011131728,5.442660018552868,7.619724025974025,1.666666666666663,2.3333333333333313,2026-02-19,Sell Below 10MA,,,,1.666666666666663,SELL,MEDIUM,1299.0535714285713
2026-02-19 00:00:00+05:30,1290.0,1295.7,1276.5,1278.5,1294038,78.94431554524355,1245.28,1243.152,1263.255032723541,1248.4622463983594,14.792786325181623,9.409472232747907,5.383314092433716,1308.1000303289202,1245.28,1182.4599696710798,26.500000000000018,1346934.55,0.9607281957389837,-0.14059204873857334,DRREDDY,225537,1238.75,1344.75,1371.25,3.1091122409073133,5.1818537348455225,7.254595228783731,1.6666666666666667,2.333333333333333,2026-02-19,Golden Crossover,1244.2526900091718,1241.0623832502404,0.25706256204271577,1.6666666666666667,BUY,MEDIUM,1344.75
