date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,change_pct,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,risk_reward,action,risk_level,target
2026-02-13 00:00:00+05:30,995.0,1032.0,992.8,1024.75,21613987,75.83939891993427,952.3100000000001,976.836,973.7376875966977,966.5847174154055,7.152970181292176,-3.246982669984675,10.39995285127685,1015.7192106874086,952.3100000000001,888.9007893125915,27.674999999999994,9308391.15,2.32198955240509,2.5673105795215667,BAJFINANCE,81153,983.2375,1107.775,1135.45,4.050988045864849,8.101976091729698,10.802634788972924,2.0,2.6666666666666647,2026-02-17,Momentum Breakout,2.0,BUY,HIGH,1107.775
2026-02-13 00:00:00+05:30,7900.0,8119.0,7886.5,8065.0,967939,75.2594670406732,7254.925,7277.5,7483.112380337685,7348.592059231938,134.52032110574692,29.8306929113775,104.68962819436942,7881.166694975924,7254.925,6628.683305024077,226.85714285714286,577907.75,1.6749022659758412,1.5359435981367242,EICHERMOT,232961,7724.714285714285,8745.57142857143,8972.42857142857,4.219289699760876,8.438579399521752,11.251439199362315,2.0,2.6666666666666616,2026-02-17,Momentum Breakout,2.0,BUY,HIGH,8745.57142857143
2026-02-12 00:00:00+05:30,1183.0,1203.7,1174.8,1192.4,33214985,77.25903614457832,1073.41,1017.815,1110.2705463191387,1070.2717454800584,39.99880083908033,27.197183772781226,12.801617066299105,1176.3343748942339,1073.41,970.4856251057664,36.30357142857141,14698994.95,2.259677284942533,0.803110998393778,SBIN,779521,1137.944642857143,1301.3107142857143,1337.6142857142856,4.566869938179898,9.133739876359796,12.17831983514639,2.0,2.6666666666666656,2026-02-17,Momentum Breakout,2.0,BUY,HIGH,1301.3107142857143
2026-02-17 00:00:00+05:30,213.26,219.39,212.26,215.85,26692085,22.528102775865975,231.36150000000004,246.13060000000002,225.41779561998334,233.5800049813112,-8.162209361327854,-6.279154583428712,-1.883054777899142,249.44067705975186,231.36150000000004,213.2823229402482,7.969285714285716,16751562.5,1.59340867456394,1.2144799774922646,WIPRO,969473,203.89607142857142,231.78857142857143,239.75785714285715,5.538072073860819,7.384096098481091,11.076144147721639,1.333333333333333,2.0,2026-02-17,Mean Reversion,1.333333333333333,BUY,HIGH,231.78857142857143
2026-02-11 00:00:00+05:30,2979.0,2979.0,2894.9,2932.6,1015218,63.526119402985074,2820.3399999999997,2809.2839999999997,2863.9515131503013,2834.6448435032707,29.306669647030503,12.798651930562865,16.508017716467638,2950.9533933649877,2820.3399999999997,2689.7266066350116,68.55714285714294,735235.65,1.3808062761918576,-0.721080605301472,GRASIM,315393,2829.7642857142855,3103.9928571428572,3172.55,3.5066396469247225,5.844399411541204,8.182159176157686,1.6666666666666665,2.3333333333333335,2026-02-17,Trend Following,1.6666666666666665,BUY,MEDIUM,3103.9928571428572
2026-02-12 00:00:00+05:30,2475.0,2479.6,2350.1,2409.7,4656164,50.03353454057675,2390.69,2355.87,2406.920165996253,2389.815680711579,17.10448528467441,10.660000318969233,6.444484965705177,2458.7528161874484,2390.69,2322.6271838125517,58.428571428571395,1588762.65,2.930685713186926,-2.160055219456749,HINDUNILVR,356865,2322.057142857143,2555.7714285714283,2614.2,3.6370858257400043,6.0618097095666865,8.48653359339337,1.66666666666667,2.3333333333333406,2026-02-17,Trend Following,1.66666666666667,BUY,MEDIUM,2555.7714285714283
2026-02-13 00:00:00+05:30,1240.0,1247.8,1225.2,1232.0,1726700,53.23834196891192,1215.41,1166.186,1230.617596459921,1209.3926186767067,21.2249777832144,21.07190031800692,0.15307746520747756,1272.8558060399514,1215.41,1157.9641939600488,26.821428571428537,1694104.5,1.0192405486202298,-1.2741405561343129,JSWSTEEL,3001089,1191.767857142857,1299.0535714285713,1325.875,3.265596011131728,5.442660018552868,7.619724025974025,1.666666666666663,2.3333333333333313,2026-02-17,Trend Following,1.666666666666663,BUY,MEDIUM,1299.0535714285713
2026-02-17 00:00:00+05:30,273.0,273.0,268.1,271.85,21123314,47.165278667520845,263.179,247.86419999999998,268.00460894581187,260.69129263614855,7.313316309663321,7.162661414364049,0.15065489529927234,285.6703418663124,263.179,240.68765813368753,8.935000000000002,20816590.65,1.0147345622132413,0.11047689191677826,ONGC,633601,258.4475,294.1875,303.12250000000006,4.930108515725595,8.216847526209298,11.503586536693042,1.6666666666666612,2.333333333333331,2026-02-17,Trend Following,1.6666666666666612,BUY,HIGH,294.1875
2026-02-11 00:00:00+05:30,7405.0,7640.0,7405.0,7507.0,1496488,87.92735042735043,7035.5,7094.52,7150.130795558141,7109.062926130697,41.06786942744384,-18.418074584508638,59.485944011952476,7434.148374279609,7035.5,6636.851625720391,162.89285714285714,490293.3,3.052230165086898,3.9894722260700926,APOLLOHOSP,40193,7262.660714285715,7995.678571428572,8158.571428571428,3.2548193114997375,6.509638622999487,8.679518163999314,2.000000000000004,2.666666666666671,2026-02-17,Volume Breakout,2.000000000000004,BUY,MEDIUM,7995.678571428572
2026-02-13 00:00:00+05:30,995.0,1032.0,992.8,1024.75,21613987,75.83939891993427,952.3100000000001,976.836,973.7376875966977,966.5847174154055,7.152970181292176,-3.246982669984675,10.39995285127685,1015.7192106874086,952.3100000000001,888.9007893125915,27.674999999999994,9308391.15,2.32198955240509,2.5673105795215667,BAJFINANCE,81153,983.2375,1107.775,1135.45,4.050988045864849,8.101976091729698,10.802634788972924,2.0,2.6666666666666647,2026-02-17,Volume Breakout,2.0,BUY,HIGH,1107.775
