date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,ema50,ema200,ema_alignment
2025-09-04 00:00:00+05:30,6201.0,6336.0,6053.5,6083.0,1385580,78.22098125249302,5601.775,5696.33,5782.9554872992485,5697.605925368908,85.34956193034031,25.069096665254293,60.28046526508602,6054.300483434784,5601.775,5149.249516565215,171.14285714285714,533781.95,2.5957790442333244,BRITANNIA,140033,5740.714285714285,6425.285714285715,6596.428571428572,5.62692280594632,5.62692280594632,8.440384208919474,1.0,1.499999999999999,2026-02-09,Momentum Breakout,,,
2026-01-06 00:00:00+05:30,1519.8,1539.7,1519.8,1530.8,1614326,62.380952380952465,1505.425,1516.11,1510.4510628567118,1510.8914872292144,-0.44042437250254807,-4.074563419040384,3.634139046537836,1527.5089427257994,1505.425,1483.3410572742005,19.114285714285707,1043245.2,1.547408030250223,CIPLA,177665,1492.5714285714284,1569.0285714285715,1588.142857142857,2.497293665310394,2.497293665310394,3.745940497965584,1.0,1.4999999999999973,2026-02-09,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,446.0,461.55,442.55,455.75,16915601,61.65377176015475,425.265,400.21700000000004,429.5264028863777,419.26443894360443,10.261963942773264,9.217119133017206,1.0448448097560572,450.97983495654074,425.265,399.55016504345923,12.478571428571431,10804749.65,1.5655708413382812,COALINDIA,5215745,430.79285714285714,480.70714285714286,493.1857142857143,5.476059869916151,5.476059869916151,8.214089804874233,1.0,1.500000000000001,2026-02-09,Momentum Breakout,,,
2026-01-06 00:00:00+05:30,6405.5,6660.0,6393.0,6642.5,732441,67.26659167604049,6403.875,6480.23,6432.468503400116,6427.549476743918,4.919026656198184,-9.425970183074488,14.344996839272673,6576.767688043595,6403.875,6230.982311956405,137.71428571428572,355532.8,2.0601221603182602,DIVISLAB,2800641,6367.071428571428,6917.928571428572,7055.642857142857,4.146459487069199,4.146459487069199,6.219689230603792,1.0,1.4999999999999982,2026-02-09,Momentum Breakout,,,
2025-12-03 00:00:00+05:30,1283.6,1293.0,1269.2,1280.7,4969448,73.31975560081463,1239.8300000000002,1248.1660000000002,1254.6820731503947,1248.054824890325,6.627248260069564,0.8794797924099144,5.747768467659649,1284.1538369990183,1239.8300000000002,1195.506163000982,19.15000000000001,1836607.0,2.705776467148388,DRREDDY,225537,1242.4,1319.0,1338.15,2.9905520418521085,2.9905520418521085,4.485828062778172,1.0,1.5000000000000029,2026-02-09,Momentum Breakout,,,
2025-11-24 00:00:00+05:30,7151.5,7284.5,7135.0,7258.5,1229296,60.92007434944238,6930.0,6935.32,6984.112396343385,6931.510847886846,52.601548456538694,18.4796146836497,34.121933772888994,7193.635114664591,6930.0,6666.364885335409,151.82142857142858,556969.75,2.207114479736108,EICHERMOT,232961,6954.857142857143,7562.142857142857,7713.964285714286,4.183272813155017,4.183272813155017,6.274909219732537,1.0,1.5000000000000029,2026-02-09,Momentum Breakout,,,
2025-10-27 00:00:00+05:30,2859.0,2934.0,2847.6,2923.9,764132,66.52482269503545,2814.4,2813.744,2847.712576232338,2827.27176888636,20.4408073459781,10.718002673753745,9.722804672224356,2905.3257418243957,2814.4,2723.4742581756045,49.57857142857146,425048.35,1.797753126203172,GRASIM,315393,2824.7428571428572,3023.057142857143,3072.6357142857146,3.3912631368084694,3.3912631368084694,5.086894705212712,1.0,1.5000000000000024,2026-02-09,Momentum Breakout,,,
2025-11-19 00:00:00+05:30,1595.3,1669.5,1588.6,1662.6,6342672,72.96118621892717,1555.555,1493.7519999999997,1583.9059537175115,1548.3769097187985,35.52904399871295,27.694392969229046,7.834651029483904,1639.0861848479715,1555.555,1472.0238151520286,28.585714285714353,2293863.4,2.7650609011853104,HCLTECH,1850625,1605.428571428571,1719.7714285714287,1748.357142857143,3.438676083930519,3.438676083930519,5.158014125895765,1.0,1.499999999999996,2026-02-09,Momentum Breakout,,,
2025-06-26 00:00:00+05:30,990.7,1013.6,990.0,1010.9,50084830,60.24785510009532,975.915,967.84,981.1943834952192,974.4856858009124,6.708697694306807,3.9890322030056256,2.719665491301181,1000.5172057205401,975.915,951.3127942794598,12.928571428571429,20299799.0,2.4672574344209024,HDFCBANK,341249,985.0428571428571,1036.7571428571428,1049.6857142857143,2.5578338962452163,2.5578338962452047,3.836750844367824,0.9999999999999954,1.4999999999999998,2026-02-09,Momentum Breakout,,,
2025-11-20 00:00:00+05:30,5950.0,6042.0,5921.5,5999.5,1276202,72.73580478648522,5564.875,5495.43,5673.854901025688,5577.809684526839,96.04521649884919,44.308681409159234,51.73653508968995,5941.220008987028,5564.875,5188.529991012972,139.60714285714286,732824.95,1.741482737453194,HEROMOTOCO,345089,5720.285714285715,6278.714285714285,6418.321428571428,4.653959258509631,4.653959258509631,6.980938887764454,1.0,1.5000000000000016,2026-02-09,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,1010.25,1029.8,1008.55,1024.05,14615261,68.96322552060255,937.86,871.19,957.9782657356706,925.716761485116,32.261504250554594,27.12504247509317,5.136461775461424,1002.3471557998807,937.86,873.3728442001193,26.10714285714285,6688449.9,2.1851492077409445,HINDALCO,348929,971.8357142857143,1076.2642857142857,1102.3714285714286,5.098802374326026,5.098802374326037,7.648203561489056,1.000000000000002,1.5000000000000033,2026-02-09,Momentum Breakout,,,
2025-07-07 00:00:00+05:30,2341.0,2415.7,2341.0,2410.4,2701583,65.64651874521806,2317.0950000000003,2342.87,2325.149908730149,2327.7359747196565,-2.5860659895074605,-13.381294346835165,10.795228357327705,2395.2273970813926,2317.0950000000003,2238.962602918608,31.928571428571395,1628516.1,1.6589231141159733,HINDUNILVR,356865,2346.5428571428574,2474.2571428571428,2506.1857142857143,2.649234270541929,2.649234270541929,3.973851405812903,1.0,1.5000000000000036,2026-02-09,Momentum Breakout,,,
2026-01-08 00:00:00+05:30,1429.0,1442.2,1423.3,1435.0,14861699,76.89133425034385,1366.485,1368.22,1383.2609802137936,1374.129763178424,9.131217035369673,-0.5269665056444659,9.65818354101414,1420.5393303684357,1366.485,1312.4306696315641,17.442857142857196,9387026.5,1.5832169004742875,ICICIBANK,1270529,1400.1142857142856,1469.8857142857144,1487.3285714285716,2.4310602289696415,2.4310602289696415,3.646590343454471,1.0,1.5000000000000036,2026-02-09,Momentum Breakout,,,
2026-01-16 00:00:00+05:30,945.0,960.2,938.05,953.85,10345071,76.8733850129199,880.6925000000001,857.3589999999999,905.3089373549346,881.9341524962985,23.37478485863619,17.06109446441609,6.3136903942200995,951.3840112524642,880.6925000000001,810.000988747536,24.860714285714298,4410336.75,2.3456419739377043,INDUSINDBK,1346049,904.1285714285714,1003.5714285714287,1028.432142857143,5.212709395757052,5.212709395757052,7.819064093635572,1.0,1.499999999999999,2026-02-09,Momentum Breakout,,,
2025-12-22 00:00:00+05:30,1664.0,1693.2,1664.0,1689.6,23098923,79.33394160583941,1594.005,1538.9019999999998,1616.067044526551,1585.9457593147818,30.12128521176919,24.704628510489812,5.416656701279379,1663.3333408290264,1594.005,1524.6766591709738,28.93571428571431,8098297.7,2.8523183335184132,INFY,408065,1631.7285714285713,1747.4714285714285,1776.4071428571428,3.425155573593077,3.425155573593077,5.137733360389615,1.0,1.4999999999999998,2026-02-09,Momentum Breakout,,,
2025-10-23 00:00:00+05:30,407.45,411.8,405.05,407.4,24305990,65.08172362555713,395.855,398.73799999999994,399.2634990689953,398.16818505878933,1.095314010205982,-0.7940199571240913,1.8893339673300733,406.59116122712226,395.855,385.1188387728778,4.349999999999999,14822790.85,1.6397715009248748,ITC,424961,398.7,416.09999999999997,420.45,2.135493372606772,2.135493372606772,3.2032400589101653,1.0,1.5000000000000033,2026-02-09,Momentum Breakout,,,
2025-10-29 00:00:00+05:30,1189.2,1223.9,1185.5,1207.9,3819737,65.68284142071037,1159.04,1117.792,1163.6677569012722,1148.758028462498,14.90972843877421,14.031383412987633,0.8783450257865759,1192.6688347451407,1159.04,1125.4111652548593,24.77142857142857,1591983.35,2.399357380213807,JSWSTEEL,3001089,1158.357142857143,1257.4428571428573,1282.2142857142858,4.101569429825084,4.101569429825084,6.152354144737618,1.0,1.499999999999998,2026-02-09,Momentum Breakout,,,
2025-10-01 00:00:00+05:30,397.2,414.4,397.2,412.7,30579755,66.72794117647061,400.09,400.40600000000006,402.99500066487036,401.65048695373537,1.3445137111349936,0.5942879133783212,0.7502257977566724,415.350530445358,400.09,384.82946955464195,6.635714285714288,19516119.5,1.5668973025093436,KOTAKBANK,492033,399.4285714285714,425.9714285714286,432.60714285714283,3.215756862473613,3.215756862473613,4.823635293710406,1.0,1.4999999999999958,2026-02-09,Momentum Breakout,,,
2025-09-26 00:00:00+05:30,3664.0,3794.9,3661.0,3729.5,5870301,76.9044414535666,3614.755,3593.0820000000003,3652.5975760129645,3626.5160209140295,26.08155509893504,15.910538540424847,10.171016558510194,3736.390148573187,3614.755,3493.119851426813,57.60000000000004,1642929.35,3.573069651473449,LT,2939649,3614.2999999999997,3844.7000000000003,3902.3,3.0888859096393695,3.0888859096393695,4.633328864459048,1.0,1.499999999999998,2026-02-09,Momentum Breakout,,,
2025-09-04 00:00:00+05:30,3527.0,3550.0,3463.4,3481.5,7600320,61.06116106116108,3300.29,3234.1859999999997,3322.2480508620156,3287.4966379549223,34.751412907093254,33.84106199613572,0.9103509109575327,3477.7907415848213,3300.29,3122.7892584151787,95.9142857142857,2944706.9,2.581010694137335,M&M,519937,3289.671428571429,3673.328571428571,3769.2428571428572,5.509940296670147,5.509940296670147,8.264910445005235,1.0,1.5000000000000024,2026-02-09,Momentum Breakout,,,
2025-09-23 00:00:00+05:30,16120.0,16325.0,16031.0,16097.0,873114,73.81921824104234,15242.7,13833.2,15538.690985345691,14951.537983103728,587.1530022419629,574.5190461174498,12.633956124513134,16140.270310982914,15242.7,14345.129689017087,301.5,576691.9,1.514004271604994,MARUTI,2815745,15494.0,16700.0,17001.5,3.746039634714543,3.746039634714543,5.619059452071815,1.0,1.5000000000000002,2026-02-09,Momentum Breakout,,,
2026-01-05 00:00:00+05:30,1279.0,1320.0,1278.5,1314.6,2397082,76.35285396590061,1253.3600000000001,1262.118,1276.209955532107,1263.87168879678,12.338266735326897,5.729257040265837,6.60900969506106,1312.4347038213373,1253.3600000000001,1194.285296178663,20.75,964305.5,2.485811809639165,NESTLEIND,4598529,1273.1,1356.1,1376.85,3.1568537958314318,3.1568537958314318,4.735280693747148,1.0,1.5000000000000002,2026-02-09,Momentum Breakout,,,
2025-10-29 00:00:00+05:30,339.25,350.0,339.15,347.5,15423201,68.97506925207756,340.1925,336.973,341.4423976942645,339.8854035123824,1.5569941818820894,1.268553349430961,0.2884408324511283,345.94221624013824,340.1925,334.44278375986175,5.221428571428569,8573768.4,1.7988823910848815,NTPC,2977281,337.0571428571429,357.9428571428571,363.1642857142857,3.005138746145934,3.005138746145934,4.5077081192189095,1.0,1.5000000000000029,2026-02-09,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,270.0,277.77,269.01,275.39,48267023,76.99509585376725,244.3245,241.645,251.31975206689964,245.55090647291624,5.7688455939834,2.397764518314172,3.371081075669228,265.3251982089441,244.3245,223.32380179105593,7.189285714285712,17111053.6,2.820809526305265,ONGC,633601,261.01142857142855,289.7685714285714,296.9578571428571,5.221166864654284,5.221166864654284,7.831750296981417,1.0,1.4999999999999982,2026-02-09,Momentum Breakout,,,
2026-02-04 00:00:00+05:30,288.8,292.0,282.9,289.4,27775044,72.54901960784314,261.04,264.302,266.917512775975,264.2381914913932,2.6793212845818175,-0.8894520425067293,3.5687733270885467,280.16076853773694,261.04,241.9192314622631,8.050000000000011,18361200.05,1.5127030871819296,POWERGRID,3834113,273.29999999999995,305.5,313.55,5.56323427781618,5.56323427781618,8.34485141672427,1.0,1.4999999999999998,2026-02-09,Momentum Breakout,,,
2025-11-20 00:00:00+05:30,1530.0,1550.9,1526.7,1549.1,18171724,73.12977099236639,1495.585,1432.5059999999999,1509.5542192303851,1481.1976924877988,28.35652674258631,26.61360038294691,1.7429263596394016,1543.8758850503566,1495.585,1447.2941149496435,20.178571428571427,10770469.15,1.6871803583412148,RELIANCE,738561,1508.742857142857,1589.4571428571428,1609.6357142857141,2.6051993323312175,2.6051993323312175,3.907798998496819,1.0,1.4999999999999973,2026-02-09,Momentum Breakout,,,
2025-06-27 00:00:00+05:30,30005.0,31280.0,30000.0,31030.0,218128,64.15981198589894,29515.75,30090.3,29615.76088128372,29758.13975451155,-142.3788732278299,-285.82495944064925,143.44608621281935,30613.58650877534,29515.75,28417.91349122466,608.5714285714286,57362.2,3.8026435527228735,SHREECEM,794369,29812.85714285714,32247.14285714286,32855.71428571428,3.922471341098481,3.922471341098481,5.883707011647704,1.0,1.4999999999999958,2026-02-09,Momentum Breakout,,,
2025-07-15 00:00:00+05:30,1705.0,1730.9,1687.9,1727.5,3332578,70.63435495367071,1672.735,1688.932,1681.9276994861798,1681.1105278601467,0.8171716260330868,-4.537740291909785,5.3549119179428715,1705.6799476998763,1672.735,1639.7900523001235,26.821428571428605,2028808.4,1.6426282541022603,SUNPHARMA,857857,1673.857142857143,1781.142857142857,1807.9642857142858,3.105230514781888,3.105230514781888,4.657845772172839,1.0,1.5000000000000022,2026-02-09,Momentum Breakout,,,
2025-12-29 00:00:00+05:30,1174.0,1200.9,1170.5,1195.2,1806020,72.57769652650825,1163.92,1167.552,1175.6163113273303,1169.0182047840517,6.598106543278618,3.548815950808795,3.049290592469823,1198.047908011814,1163.92,1129.7920919881863,18.56428571428572,774542.15,2.3317259105911794,TATACONSUM,878593,1158.0714285714287,1232.3285714285714,1250.892857142857,3.1064735131000147,3.1064735131000147,4.659710269650022,1.0,1.5,2026-02-09,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,194.45,202.99,194.11,202.32,60610904,70.51395657953033,186.18800000000002,175.7288,189.5800575058039,184.23983848123402,5.340219024569876,4.208979847249946,1.1312391773199302,197.29824107938788,186.18800000000002,175.07775892061215,5.384999999999999,31935176.15,1.897935483909958,TATASTEEL,895745,191.54999999999998,213.09,218.475,5.32325029655991,5.32325029655991,7.984875444839859,1.0,1.499999999999999,2026-02-09,Momentum Breakout,,,
2025-12-04 00:00:00+05:30,3194.0,3250.0,3187.4,3229.2,5025905,71.2121212121212,3120.7799999999997,3047.7980000000007,3148.947484316125,3113.951672906227,34.995811409898124,29.03402563428382,5.9617857756143025,3227.224719529872,3120.7799999999997,3014.3352804701276,44.22857142857151,2952822.45,1.702068134845019,TCS,2953217,3140.742857142857,3317.657142857143,3361.885714285714,2.7392896958114403,2.7392896958114403,4.108934543717154,1.0,1.4999999999999976,2026-02-09,Momentum Breakout,,,
2026-01-19 00:00:00+05:30,1690.0,1736.0,1673.5,1718.3,10621562,66.22739809990807,1616.29,1551.17,1625.794566568503,1601.5498352815453,24.24473128695763,19.155921494218763,5.088809792738868,1682.282340863411,1616.29,1550.297659136589,38.485714285714316,1782534.1,5.958686568745024,TECHM,3465729,1641.3285714285714,1795.2714285714285,1833.757142857143,4.479510479626871,4.479510479626871,6.719265719440321,1.0,1.500000000000003,2026-02-09,Momentum Breakout,,,
2025-12-31 00:00:00+05:30,3984.0,4061.9,3975.1,4051.5,1358731,78.30033003300336,3897.0700000000006,3850.4040000000005,3950.567482474191,3903.8534226384263,46.7140598357646,36.81174561913638,9.90231421662822,4042.0641428944155,3897.0700000000006,3752.075857105586,57.59285714285719,779805.35,1.742397638077246,TITAN,897537,3936.3142857142857,4166.685714285714,4224.278571428572,2.843038733449693,2.843038733449693,4.2645581001745505,1.0,1.500000000000004,2026-02-09,Momentum Breakout,,,
2026-01-27 00:00:00+05:30,12544.0,12825.0,12500.0,12589.0,926373,64.08529741863074,12112.4,11820.12,12250.882242425689,12078.7399501024,172.14229232328944,138.0686037812979,34.073688541991544,12574.111415907111,12112.4,11650.688584092888,293.5,295807.45,3.1316756897096405,ULTRACEMCO,2952193,12002.0,13176.0,13469.5,4.662800857891811,4.662800857891811,6.994201286837716,1.0,1.5,2026-02-09,Momentum Breakout,,,
2025-12-30 00:00:00+05:30,770.0,792.65,768.9,787.35,8329037,70.09700548291862,756.8175,741.97,767.0996370955528,757.19586330756,9.903773787992805,7.625540903267818,2.2782328847249866,787.7366862594565,756.8175,725.8983137405435,16.29642857142856,2828203.15,2.9449924769371676,UPL,2889473,754.7571428571429,819.9428571428572,836.2392857142856,4.139563998584766,4.139563998584766,6.209345997877135,1.0,1.4999999999999967,2026-02-09,Momentum Breakout,,,
2025-12-03 00:00:00+05:30,244.3,250.65,244.25,248.3,17215454,67.63005780346813,239.425,238.218,242.40880976925683,240.3184947578721,2.090315011384746,1.1246479628499209,0.9656670485348251,248.04324869253153,239.425,230.8067513074685,3.7892857142857173,8555585.55,2.01218886765734,WIPRO,969473,240.7214285714286,255.87857142857143,259.66785714285714,3.0521834186755625,3.0521834186755625,4.5782751280133445,1.0,1.5000000000000002,2026-02-09,Momentum Breakout,,,
2026-01-27 00:00:00+05:30,1909.0,1973.9,1893.0,1959.5,5449633,26.905311778290994,2157.525,2239.4680000000003,2074.5643071290783,2148.954758893899,-74.39045176482068,-49.25039962255127,-25.14005214226941,2380.802668763396,2157.525,1934.2473312366044,72.77142857142864,1451454.05,3.754602496716999,ADANIENT,6401,1813.9571428571428,2105.0428571428574,2177.8142857142857,7.427550760033539,7.427550760033551,11.141326140050303,1.0000000000000016,1.4999999999999991,2026-02-09,Mean Reversion,,,
2025-08-06 00:00:00+05:30,1374.0,1386.9,1358.1,1367.1,2293293,32.34077750206785,1410.2649999999999,1419.4620000000002,1386.452260948137,1401.463212805126,-15.010951856988868,-8.149178250820228,-6.86177360616864,1478.9037116490554,1410.2649999999999,1341.6262883509444,29.2714285714286,1175213.1,1.9513848169323502,ADANIPORTS,3861249,1308.5571428571427,1425.642857142857,1454.9142857142856,4.28226590175241,4.28226590175241,6.423398852628607,1.0,1.4999999999999982,2026-02-09,Mean Reversion,,,
2025-12-16 00:00:00+05:30,7110.0,7148.0,7025.0,7051.5,385236,20.78699743370403,7228.35,7523.26,7137.402326807933,7272.851608056449,-135.44928124851594,-132.06872242535547,-3.38055882316047,7516.788646217126,7228.35,6939.911353782874,97.64285714285714,322125.45,1.1959191675168788,APOLLOHOSP,40193,6856.214285714285,7246.785714285715,7344.428571428572,2.7694208932243445,2.7694208932243445,4.1541313398365105,1.0,1.4999999999999978,2026-02-09,Mean Reversion,,,
2025-09-19 00:00:00+05:30,2475.0,2509.5,2468.5,2481.7,3731525,32.292917166866715,2522.505,2475.908,2510.5298779928366,2508.323302267787,2.206575725049788,14.707190817157636,-12.500615092107848,2590.5014852032778,2522.505,2454.5085147967225,35.585714285714275,1290276.5,2.8920351568055374,ASIANPAINT,60417,2410.5285714285715,2552.871428571428,2588.4571428571426,2.867849803418155,2.867849803418155,4.301774705127242,1.0,1.500000000000003,2026-02-09,Mean Reversion,,,
2025-12-19 00:00:00+05:30,1236.7,1241.5,1229.1,1230.6,5055047,35.2131147540983,1266.8,1243.736,1252.5185051836168,1254.2238841033002,-1.705378919683426,6.826723406976815,-8.53210232666024,1311.3183344843721,1266.8,1222.2816655156278,20.514285714285734,4631963.8,1.091339919366382,AXISBANK,1510401,1189.5714285714284,1271.6285714285714,1292.142857142857,3.334029857676862,3.334029857676862,5.001044786515293,1.0,1.5,2026-02-09,Mean Reversion,,,
2025-11-10 00:00:00+05:30,8795.0,8838.0,8685.5,8772.0,992874,20.360219263899765,8983.55,8961.7,8870.916854160947,8910.073465476222,-39.15661131527486,3.4316828949611065,-42.588294210235965,9274.517876686034,8983.55,8692.582123313965,134.60714285714286,337821.4,2.939050042418864,BAJAJ-AUTO,4267265,8502.785714285714,9041.214285714286,9175.82142857143,3.069018304996423,3.069018304996423,4.603527457494635,1.0,1.5,2026-02-09,Mean Reversion,,,
2026-01-30 00:00:00+05:30,1928.5,1956.6,1927.0,1952.6,1342205,39.42921517085986,1992.1550000000002,2029.87,1967.1483462958563,1992.8959252713694,-25.74757897551308,-21.793812287572532,-3.953766687940547,2068.909796867068,1992.1550000000002,1915.4002031329321,38.14285714285716,1188355.15,1.129464537600565,BAJAJFINSV,4268801,1876.3142857142857,2028.8857142857141,2067.0285714285715,3.906878740433997,3.906878740433997,5.860318110651007,1.0,1.5000000000000029,2026-02-09,Mean Reversion,,,
2026-01-16 00:00:00+05:30,940.2,963.0,936.8,950.25,10710080,24.962254655259215,981.5350000000001,1004.806,965.6280494726169,982.4568103385978,-16.82876086598094,-13.727606317030553,-3.1011545489503867,1025.9093655254876,981.5350000000001,937.1606344745126,18.746428571428584,6551970.95,1.6346348422072903,BAJFINANCE,81153,912.7571428571429,987.7428571428571,1006.4892857142858,3.945578231292516,3.945578231292516,5.91836734693878,1.0,1.5000000000000016,2026-02-09,Mean Reversion,,,
2026-01-29 00:00:00+05:30,1964.0,1970.5,1939.0,1967.9,6065044,18.206670311645794,2035.4,2080.358,2000.174760911646,2032.4563397134154,-32.281578801769456,-25.142357707964276,-7.13922109380518,2139.263331252895,2035.4,1931.536668747105,38.81428571428574,5662434.65,1.0711018095369982,BHARTIARTL,2714625,1890.2714285714287,2045.5285714285715,2084.342857142857,3.944741675317413,3.944741675317413,5.91711251297612,1.0,1.5,2026-02-09,Mean Reversion,,,
2025-12-02 00:00:00+05:30,345.85,351.1,344.4,348.75,9468149,35.07805325987145,355.565,336.01300000000003,351.289663481275,347.642743121335,3.6469203599399975,6.238037470569319,-2.5911171106293214,368.1167497207601,355.565,343.0132502792399,7.732142857142853,8393864.2,1.1279845342267987,BPCL,134657,333.2857142857143,364.2142857142857,371.94642857142856,4.434203789042501,4.434203789042501,6.651305683563743,1.0,1.4999999999999982,2026-02-09,Mean Reversion,,,
2025-08-13 00:00:00+05:30,5363.5,5393.0,5299.0,5375.5,388683,33.97953688745288,5613.475,5670.72,5508.155691215512,5596.0943357622045,-87.93864454669256,-47.66608308301126,-40.2725614636813,5934.5974516401175,5613.475,5292.352548359883,126.5,366048.85,1.0618336869518918,BRITANNIA,140033,5122.5,5628.5,5755.0,4.706538926611478,4.706538926611478,7.059808389917217,1.0,1.5,2026-02-09,Mean Reversion,,,
