date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,supertrend,supertrend_dir,volume_sma_20,volume_ratio,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy
2025-12-22 00:00:00+05:30,7014.0,7104.0,7013.0,7054.0,358776,36.09467455621302,7142.3,7467.01,7064.076624305694,7195.619642438295,7141.274757747625,7340.829275167651,7408.121610279797,7331.345766107251,-131.543018132601,-136.37803381389938,4.835015681298387,7425.436269962731,7142.3,6859.1637300372695,109.5,,1.0,310309.85,1.1561863086202389,APOLLOHOSP,40193,6835.0,7273.0,7382.5,3.104621491352424,3.104621491352424,4.656932237028636,1.0,1.5,2026-02-07,RSI Setup
2025-10-15 00:00:00+05:30,2330.0,2384.0,2325.0,2375.1,753640,35.489572287027244,2386.1099999999997,2467.56,2359.892387038207,2398.5677364143553,2384.186243269504,2421.7790889538705,2419.688815656259,2412.143915349553,-38.67534937614846,-39.31217759187609,0.6368282157276326,2509.828456266851,2386.1099999999997,2262.3915437331484,40.47857142857141,,1.0,901080.95,0.836373247042899,ASIANPAINT,60417,2294.142857142857,2456.057142857143,2496.535714285714,3.4085782854255835,3.4085782854255835,5.112867428138365,1.0,1.4999999999999971,2026-02-07,RSI Setup
2025-08-18 00:00:00+05:30,875.0,919.65,875.0,905.2,16277779,59.456355283307836,895.9125,916.5139999999999,881.768456924762,895.2330691309916,890.2236894750761,905.6034038708547,911.0909437458222,913.0072407461136,-13.464612206229617,-13.545817420050618,0.08120521382100065,964.6517010657517,895.9125,827.1732989342484,20.471428571428557,,1.0,8032507.2,2.026487943888802,BAJFINANCE,81153,864.257142857143,946.1428571428571,966.6142857142858,4.523073038318279,4.523073038318279,6.784609557477431,1.0,1.5000000000000027,2026-02-07,RSI Setup
2025-11-19 00:00:00+05:30,2412.0,2450.7,2411.0,2441.6,1465143,38.334169593577485,2463.21,2518.416,2436.387241493179,2467.4003182855554,2455.2721122524476,2493.2112207451737,2489.0813050982997,2455.5879379500097,-31.013076792376523,-31.122262030213378,0.1091852378368543,2577.14907698045,2463.21,2349.27092301955,30.207142857142863,,1.0,1482401.95,0.9883574424601911,HINDUNILVR,356865,2381.1857142857143,2502.0142857142855,2532.2214285714285,2.4743727766335843,2.4743727766335843,3.7115591649503865,1.0,1.500000000000004,2026-02-07,RSI Setup
2025-09-12 00:00:00+05:30,1405.1,1419.7,1400.1,1417.7,7770038,40.860215053763454,1414.9,1435.046,1409.0030407795616,1418.4048660079868,1414.6374778898767,1425.6191769579575,1421.1307516799359,1403.5200530171094,-9.401825228425196,-10.552367870014507,1.1505426415893112,1447.777700009201,1414.9,1382.0222999907992,16.457142857142895,,1.0,7686727.55,1.0108382207458362,ICICIBANK,1270529,1384.7857142857142,1450.6142857142859,1467.0714285714287,2.3216678926631746,2.3216678926631746,3.4825018389947537,1.0,1.4999999999999964,2026-02-07,RSI Setup
2025-08-20 00:00:00+05:30,1440.7,1499.0,1440.7,1496.2,10413061,44.892473118279604,1475.3049999999998,1555.348,1459.2144162637728,1490.8723579496564,1477.878620992066,1518.19658921311,1518.3639093627548,1494.5829272379813,-31.657941685883543,-36.49307906771205,4.83513738182851,1567.9837428077296,1475.3049999999998,1382.62625719227,29.57857142857144,,1.0,8928443.4,1.1662795555158023,INFY,408065,1437.0428571428572,1555.357142857143,1584.9357142857143,3.9538258827123944,3.9538258827123944,5.930738824068591,1.0,1.4999999999999998,2026-02-07,RSI Setup
2025-08-18 00:00:00+05:30,399.6,405.2,399.4,400.3,21519720,58.13953488372093,404.80499999999995,422.306,399.4876793592345,407.8350340307533,404.58564097370197,415.23345199633616,420.1709625650895,422.5075337553883,-8.347354671518815,-8.77575571923174,0.4284010477129243,435.96458752513985,404.80499999999995,373.64541247486005,7.3357142857142765,,1.0,18900349.75,1.138588453898849,KOTAKBANK,492033,385.62857142857143,414.9714285714286,422.3071428571428,3.6651083116234267,3.6651083116234267,5.497662467435125,1.0,1.499999999999996,2026-02-07,RSI Setup
2026-01-28 00:00:00+05:30,254.0,260.75,254.0,259.8,16046343,36.64122137404578,260.6175,265.145,258.03182911832636,260.766018523018,259.6175814908034,265.13105963217197,272.3123606367802,281.27971754413926,-2.7341894046916195,-2.757354847048512,0.02316544235689255,271.3662220782666,260.6175,249.8687779217334,5.425000000000007,,1.0,12327535.05,1.3016667918538993,POWERGRID,3834113,248.95,270.65000000000003,276.07500000000005,4.176289453425721,4.176289453425721,6.264434180138581,1.0,1.5,2026-02-07,RSI Setup
2026-02-03 00:00:00+05:30,1709.9,1725.0,1671.0,1702.1,8520586,45.86699813548786,1670.5049999999999,1731.79,1644.5877439554777,1673.1373533214212,1661.6780757413264,1696.4199932022516,1700.749327329947,1697.6093905501493,-28.549609365943525,-32.39094529262657,3.841335926683044,1794.923503870052,1670.5049999999999,1546.0864961299478,49.8142857142857,,1.0,3227761.0,2.6397821895735154,SUNPHARMA,857857,1602.4714285714285,1801.7285714285713,1851.542857142857,5.853273687125984,5.853273687125984,8.779910530688976,1.0,1.5,2026-02-07,RSI Setup
2025-07-17 00:00:00+05:30,1081.5,1109.7,1080.0,1105.8,1193262,41.77777777777778,1099.46,1110.17,1091.467846822655,1097.5730147826596,1095.012207137009,1104.7234961646534,1108.9188143354659,1108.7233134760875,-6.1051679600045645,-6.3502701831069555,0.24510222310239094,1134.7759215622261,1099.46,1064.144078437774,20.37142857142859,,1.0,1101343.55,1.08346028811809,TATACONSUM,878593,1065.0571428571427,1146.5428571428572,1166.9142857142858,3.6844689042193206,3.6844689042193206,5.526703356328981,1.0,1.5,2026-02-07,RSI Setup
