date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,change_pct,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,ema50,ema200,ema_alignment
2025-09-04 00:00:00+05:30,6201.0,6336.0,6053.5,6083.0,1385580,78.22098125249302,5601.775,5696.33,5782.955489232258,5697.619128328964,85.33636090329401,25.049687617822038,60.28667328547197,6054.300483434787,5601.775,5149.249516565213,171.14285714285714,533781.95,2.5957790442333244,2.962085308056872,BRITANNIA,140033,5740.714285714285,6425.285714285715,6596.428571428572,5.62692280594632,5.62692280594632,8.440384208919474,1.0,1.499999999999999,2026-02-10,Momentum Breakout,,,
2026-01-06 00:00:00+05:30,1519.8,1539.7,1519.8,1530.8,1614326,62.380952380952465,1505.425,1516.11,1510.4510628567127,1510.8914992859395,-0.4404364292267928,-4.074581149514819,3.6341447202880266,1527.5089427257963,1505.425,1483.3410572742036,19.114285714285707,1043245.2,1.547408030250223,0.7237794446637716,CIPLA,177665,1492.5714285714284,1569.0285714285715,1588.142857142857,2.497293665310394,2.497293665310394,3.745940497965584,1.0,1.4999999999999973,2026-02-10,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,446.0,461.55,442.55,455.75,16915601,61.65377176015475,425.26500000000004,400.21700000000004,429.5264028863777,419.264439958882,10.261962927495688,9.217117639962016,1.044845287533672,450.9798349565408,425.26500000000004,399.5501650434593,12.478571428571431,10804749.65,1.5655708413382812,2.634838419096946,COALINDIA,5215745,430.79285714285714,480.70714285714286,493.1857142857143,5.476059869916151,5.476059869916151,8.214089804874233,1.0,1.500000000000001,2026-02-10,Momentum Breakout,,,
2026-01-06 00:00:00+05:30,6405.5,6660.0,6393.0,6642.5,732441,67.26659167604049,6403.875,6480.23,6432.468503400118,6427.549492847079,4.919010553038788,-9.425993864189186,14.345004417227974,6576.767688043592,6403.875,6230.982311956408,137.71428571428572,355532.8,2.0601221603182602,4.384379665278542,DIVISLAB,2800641,6367.071428571428,6917.928571428572,7055.642857142857,4.146459487069199,4.146459487069199,6.219689230603792,1.0,1.4999999999999982,2026-02-10,Momentum Breakout,,,
2025-12-03 00:00:00+05:30,1283.6,1293.0,1269.2,1280.7,4969448,73.31975560081463,1239.83,1248.1660000000002,1254.6820731504051,1248.0548418606797,6.627231289725387,0.8794548360435434,5.747776453681843,1284.153836999015,1239.83,1195.5061630009848,19.15000000000001,1836607.0,2.705776467148388,0.4313048933500627,DRREDDY,225537,1242.4,1319.0,1338.15,2.9905520418521085,2.9905520418521085,4.485828062778172,1.0,1.5000000000000029,2026-02-10,Momentum Breakout,,,
2025-11-24 00:00:00+05:30,7151.5,7284.5,7135.0,7258.5,1229296,60.92007434944238,6930.0,6935.32,6984.112396344195,6931.511566682221,52.600829661973876,18.47855763460271,34.12227202737117,7193.635114664597,6930.0,6666.364885335403,151.82142857142858,556969.75,2.207114479736108,1.7380334991940571,EICHERMOT,232961,6954.857142857143,7562.142857142857,7713.964285714286,4.183272813155017,4.183272813155017,6.274909219732537,1.0,1.5000000000000029,2026-02-10,Momentum Breakout,,,
2025-10-27 00:00:00+05:30,2859.0,2934.0,2847.6,2923.9,764132,66.52482269503545,2814.4,2813.744,2847.7125762287947,2827.271202258914,20.441373969880715,10.718835936422092,9.722538033458623,2905.3257418243975,2814.4,2723.4742581756027,49.57857142857146,425048.35,1.797753126203172,2.907119980290709,GRASIM,315393,2824.7428571428572,3023.057142857143,3072.6357142857146,3.3912631368084694,3.3912631368084694,5.086894705212712,1.0,1.5000000000000024,2026-02-10,Momentum Breakout,,,
2025-11-19 00:00:00+05:30,1595.3,1669.5,1588.6,1662.6,6342672,72.96118621892717,1555.555,1493.7519999999997,1583.905953717592,1548.3769641519875,35.528989565604434,27.694312920717234,7.8346766448872,1639.0861848479713,1555.555,1472.0238151520289,28.585714285714353,2293863.4,2.7650609011853104,4.22517552657973,HCLTECH,1850625,1605.428571428571,1719.7714285714287,1748.357142857143,3.438676083930519,3.438676083930519,5.158014125895765,1.0,1.499999999999996,2026-02-10,Momentum Breakout,,,
2025-06-26 00:00:00+05:30,990.7,1013.6,990.0,1010.9,50084830,60.24785510009532,975.915,967.84,981.1959394987499,974.6264059093763,6.569533589373577,3.787589346348803,2.7819442430247743,1000.5172057205401,975.915,951.3127942794598,12.928571428571429,20299799.0,2.4672574344209024,2.1007978992020964,HDFCBANK,341249,985.0428571428571,1036.7571428571428,1049.6857142857143,2.5578338962452163,2.5578338962452047,3.836750844367824,0.9999999999999954,1.4999999999999998,2026-02-10,Momentum Breakout,,,
2025-11-20 00:00:00+05:30,5950.0,6042.0,5921.5,5999.5,1276202,72.73580478648522,5564.875,5495.43,5673.854901025401,5577.8094712914135,96.04542973398748,44.308994989611534,51.73643474437594,5941.2200089870275,5564.875,5188.5299910129725,139.60714285714286,732824.95,1.741482737453194,2.093082617204118,HEROMOTOCO,345089,5720.285714285715,6278.714285714285,6418.321428571428,4.653959258509631,4.653959258509631,6.980938887764454,1.0,1.5000000000000016,2026-02-10,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,1010.25,1029.8,1008.55,1024.05,14615261,68.96322552060255,937.86,871.19,957.9782657356706,925.7167594805937,32.261506255076824,27.125045422919847,5.136460832156978,1002.347155799881,937.86,873.3728442001191,26.10714285714285,6688449.9,2.1851492077409445,2.5896613905028962,HINDALCO,348929,971.8357142857143,1076.2642857142857,1102.3714285714286,5.098802374326026,5.098802374326037,7.648203561489056,1.000000000000002,1.5000000000000033,2026-02-10,Momentum Breakout,,,
2025-07-07 00:00:00+05:30,2341.0,2415.7,2341.0,2410.4,2701583,65.64651874521806,2317.0950000000003,2342.87,2325.1502821368854,2327.79942245325,-2.6491403163645373,-13.473264202720037,10.8241238863555,2395.2273970813926,2317.0950000000003,2238.962602918608,31.928571428571395,1628516.1,1.6589231141159733,3.039370751934335,HINDUNILVR,356865,2346.5428571428574,2474.2571428571428,2506.1857142857143,2.649234270541929,2.649234270541929,3.973851405812903,1.0,1.5000000000000036,2026-02-10,Momentum Breakout,,,
2026-01-08 00:00:00+05:30,1429.0,1442.2,1423.3,1435.0,14861699,76.89133425034385,1366.4850000000001,1368.22,1383.2609802137936,1374.1297675679814,9.131212645812184,-0.5269729608749498,9.658185606687134,1420.5393303684268,1366.4850000000001,1312.4306696315734,17.442857142857196,9387026.5,1.5832169004742875,0.5113119002591549,ICICIBANK,1270529,1400.1142857142856,1469.8857142857144,1487.3285714285716,2.4310602289696415,2.4310602289696415,3.646590343454471,1.0,1.5000000000000036,2026-02-10,Momentum Breakout,,,
2026-01-16 00:00:00+05:30,945.0,960.2,938.05,953.85,10345071,76.8733850129199,880.6924999999999,857.3589999999999,905.3089373549358,881.9341777210502,23.37475963388556,17.06105736919671,6.31370226468885,951.3840112524738,880.6924999999999,810.000988747526,24.860714285714298,4410336.75,2.3456419739377043,0.9899417681312889,INDUSINDBK,1346049,904.1285714285714,1003.5714285714287,1028.432142857143,5.212709395757052,5.212709395757052,7.819064093635572,1.0,1.499999999999999,2026-02-10,Momentum Breakout,,,
2025-12-22 00:00:00+05:30,1664.0,1693.2,1664.0,1689.6,23098923,79.33394160583941,1594.005,1538.9019999999998,1616.0670445265466,1585.9457363160566,30.121308210490042,24.704662332128933,5.416645878361109,1663.3333408290262,1594.005,1524.676659170974,28.93571428571431,8098297.7,2.8523183335184132,3.1061207054372284,INFY,408065,1631.7285714285713,1747.4714285714285,1776.4071428571428,3.425155573593077,3.425155573593077,5.137733360389615,1.0,1.4999999999999998,2026-02-10,Momentum Breakout,,,
2025-10-23 00:00:00+05:30,407.45,411.8,405.05,407.4,24305990,65.08172362555713,395.855,398.73799999999994,399.26349907024814,398.16835237885346,1.0951466913946888,-0.794266011449719,1.8894127028444077,406.59116122712214,395.855,385.1188387728779,4.349999999999999,14822790.85,1.6397715009248748,0.741839762611276,ITC,424961,398.7,416.09999999999997,420.45,2.135493372606772,2.135493372606772,3.2032400589101653,1.0,1.5000000000000033,2026-02-10,Momentum Breakout,,,
2025-10-29 00:00:00+05:30,1189.2,1223.9,1185.5,1207.9,3819737,65.68284142071037,1159.04,1117.792,1163.667756901497,1148.7580715073325,14.909685394164399,14.031320112584284,0.8783652815801144,1192.6688347451404,1159.04,1125.4111652548595,24.77142857142857,1591983.35,2.399357380213807,2.0013511231210983,JSWSTEEL,3001089,1158.357142857143,1257.4428571428573,1282.2142857142858,4.101569429825084,4.101569429825084,6.152354144737618,1.0,1.499999999999998,2026-02-10,Momentum Breakout,,,
2025-10-01 00:00:00+05:30,397.2,414.4,397.2,412.7,30579755,66.72794117647061,400.09,400.40600000000006,402.99500066714376,401.6505729577348,1.344427709408933,0.5941614452371051,0.7502662641718278,415.35053044535806,400.09,384.8294695546419,6.635714285714288,19516119.5,1.5668973025093436,3.5633626097866973,KOTAKBANK,492033,399.4285714285714,425.9714285714286,432.60714285714283,3.215756862473613,3.215756862473613,4.823635293710406,1.0,1.4999999999999958,2026-02-10,Momentum Breakout,,,
2025-09-26 00:00:00+05:30,3664.0,3794.9,3661.0,3729.5,5870301,76.9044414535666,3614.755,3593.0820000000003,3652.5975758526783,3626.5113932367726,26.086182615905727,15.917343361028669,10.168839254877058,3736.390148573193,3614.755,3493.119851426807,57.60000000000004,1642929.35,3.573069651473449,2.3350894523103913,LT,2939649,3614.2999999999997,3844.7000000000003,3902.3,3.0888859096393695,3.0888859096393695,4.633328864459048,1.0,1.499999999999998,2026-02-10,Momentum Breakout,,,
2025-09-04 00:00:00+05:30,3527.0,3550.0,3463.4,3481.5,7600320,61.06116106116108,3300.29,3234.1859999999997,3322.248049977023,3287.4905932262222,34.757456750800884,33.849948066044,0.9075086847568841,3477.7907415848226,3300.29,3122.7892584151773,95.9142857142857,2944706.9,2.581010694137335,5.9494826536822885,M&M,519937,3289.671428571429,3673.328571428571,3769.2428571428572,5.509940296670147,5.509940296670147,8.264910445005235,1.0,1.5000000000000024,2026-02-10,Momentum Breakout,,,
2025-09-23 00:00:00+05:30,16120.0,16325.0,16031.0,16097.0,873114,73.81921824104234,15242.7,13833.2,15538.6909836556,14951.50074423251,587.190239423091,574.5738029737046,12.61643644938647,16140.270310982914,15242.7,14345.129689017087,301.5,576691.9,1.514004271604994,1.7766818411734953,MARUTI,2815745,15494.0,16700.0,17001.5,3.746039634714543,3.746039634714543,5.619059452071815,1.0,1.5000000000000002,2026-02-10,Momentum Breakout,,,
2026-01-05 00:00:00+05:30,1279.0,1320.0,1278.5,1314.6,2397082,76.35285396590061,1253.3600000000001,1262.118,1276.2099555321076,1263.8716955749721,12.338259957135506,5.7292470723387625,6.609012884796743,1312.4347038213455,1253.3600000000001,1194.2852961786548,20.75,964305.5,2.485811809639165,2.72720168789559,NESTLEIND,4598529,1273.1,1356.1,1376.85,3.1568537958314318,3.1568537958314318,4.735280693747148,1.0,1.5000000000000002,2026-02-10,Momentum Breakout,,,
2025-10-29 00:00:00+05:30,339.25,350.0,339.15,347.5,15423201,68.97506925207756,340.1925,336.973,341.44239769375076,339.8853051241888,1.5570925695619735,1.268698036067714,0.2883945334942595,345.942216240138,340.1925,334.442783759862,5.221428571428569,8573768.4,1.7988823910848815,2.462037446557577,NTPC,2977281,337.0571428571429,357.9428571428571,363.1642857142857,3.005138746145934,3.005138746145934,4.5077081192189095,1.0,1.5000000000000029,2026-02-10,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,270.0,277.77,269.01,275.39,48267023,76.99509585376725,244.3245,241.645,251.31975206689964,245.55090864665146,5.768843420248174,2.3977613216448375,3.371082098603337,265.3251982089441,244.3245,223.32380179105593,7.189285714285712,17111053.6,2.820809526305265,2.535557375828432,ONGC,633601,261.01142857142855,289.7685714285714,296.9578571428571,5.221166864654284,5.221166864654284,7.831750296981417,1.0,1.4999999999999982,2026-02-10,Momentum Breakout,,,
2026-02-04 00:00:00+05:30,288.8,292.0,282.9,289.4,27775044,72.54901960784314,261.03999999999996,264.302,266.917512775975,264.2381917040027,2.6793210719723106,-0.8894523551677586,3.5687734271400693,280.1607685377371,261.03999999999996,241.91923146226284,8.050000000000011,18361200.05,1.5127030871819296,2.18926553672316,POWERGRID,3834113,273.29999999999995,305.5,313.55,5.56323427781618,5.56323427781618,8.34485141672427,1.0,1.4999999999999998,2026-02-10,Momentum Breakout,,,
2025-11-20 00:00:00+05:30,1530.0,1550.9,1526.7,1549.1,18171724,73.12977099236639,1495.585,1432.506,1509.5542192303749,1481.1976847337833,28.35653449659162,26.61361178587244,1.7429227107191814,1543.8758850503582,1495.585,1447.2941149496419,20.178571428571427,10770469.15,1.6871803583412148,1.988280992823742,RELIANCE,738561,1508.742857142857,1589.4571428571428,1609.6357142857141,2.6051993323312175,2.6051993323312175,3.907798998496819,1.0,1.4999999999999973,2026-02-10,Momentum Breakout,,,
2026-02-09 00:00:00+05:30,1120.0,1150.0,1100.5,1146.0,40852966,68.58257036283487,1051.0375,1005.815,1067.657092609427,1043.238365883082,24.418726726345085,19.431607943625394,4.987118782719691,1110.1724560439072,1051.0375,991.9025439560926,35.11428571428568,11999917.5,3.4044372388393502,7.464366091522871,SBIN,779521,1075.7714285714287,1216.2285714285713,1251.3428571428572,6.128147594116168,6.128147594116168,9.192221391174273,1.0,1.5000000000000036,2026-02-10,Momentum Breakout,,,
2025-06-27 00:00:00+05:30,30005.0,31280.0,30000.0,31030.0,218128,64.15981198589894,29515.75,30090.3,29615.696047803263,29751.723644066715,-136.02759626345141,-276.6190763612975,140.5914800978461,30613.58650877533,29515.75,28417.91349122467,608.5714285714286,57362.2,3.8026435527228735,3.0725793057631625,SHREECEM,794369,29812.85714285714,32247.14285714286,32855.71428571428,3.922471341098481,3.922471341098481,5.883707011647704,1.0,1.4999999999999958,2026-02-10,Momentum Breakout,,,
2025-07-15 00:00:00+05:30,1705.0,1730.9,1687.9,1727.5,3332578,70.63435495367071,1672.735,1688.932,1681.9273797035048,1681.0172345794015,0.9101451241033374,-4.401696322089745,5.311841446193083,1705.6799476998704,1672.735,1639.7900523001294,26.821428571428605,2028808.4,1.6426282541022603,2.66848924283847,SUNPHARMA,857857,1673.857142857143,1781.142857142857,1807.9642857142858,3.105230514781888,3.105230514781888,4.657845772172839,1.0,1.5000000000000022,2026-02-10,Momentum Breakout,,,
2025-12-29 00:00:00+05:30,1174.0,1200.9,1170.5,1195.2,1806020,72.57769652650825,1163.9199999999998,1167.5520000000001,1175.6163113273308,1169.018208060166,6.598103267164788,3.548811132995131,3.049292134169657,1198.0479080118125,1163.9199999999998,1129.7920919881872,18.56428571428572,774542.15,2.3317259105911794,1.658586374075019,TATACONSUM,878593,1158.0714285714287,1232.3285714285714,1250.892857142857,3.1064735131000147,3.1064735131000147,4.659710269650022,1.0,1.5,2026-02-10,Momentum Breakout,,,
2026-02-10 00:00:00+05:30,202.99,211.1,201.08,207.89,78615698,69.01522513767414,192.0745,180.45860000000002,196.16505035174725,190.4691292645743,5.695921087172962,4.719585965071039,0.9763351221019239,205.6248745918319,192.0745,178.5241254081681,7.099999999999994,36019363.0,2.182595455671995,2.915841584158409,TATASTEEL,895745,193.69,222.08999999999997,229.18999999999997,6.830535379287118,6.830535379287118,10.245803068930677,1.0,1.4999999999999998,2026-02-10,Momentum Breakout,,,
2025-12-04 00:00:00+05:30,3194.0,3250.0,3187.4,3229.2,5025905,71.2121212121212,3120.7799999999997,3047.798,3148.9474843161893,3113.95178783773,34.995696478459195,29.033856617599135,5.96183986086006,3227.22471952982,3120.7799999999997,3014.3352804701794,44.22857142857151,2952822.45,1.702068134845019,1.5471698113207488,TCS,2953217,3140.742857142857,3317.657142857143,3361.885714285714,2.7392896958114403,2.7392896958114403,4.108934543717154,1.0,1.4999999999999976,2026-02-10,Momentum Breakout,,,
2026-01-19 00:00:00+05:30,1690.0,1736.0,1673.5,1718.3,10621562,66.22739809990807,1616.29,1551.17,1625.794566568503,1601.5498383600195,24.244728208483366,19.155916967051006,5.08881124143236,1682.2823408634138,1616.29,1550.2976591365862,38.485714285714316,1782534.1,5.958686568745024,2.861418736905115,TECHM,3465729,1641.3285714285714,1795.2714285714285,1833.757142857143,4.479510479626871,4.479510479626871,6.719265719440321,1.0,1.500000000000003,2026-02-10,Momentum Breakout,,,
2026-02-10 00:00:00+05:30,4300.0,4329.6,4239.6,4293.8,1645634,66.33181126331812,4091.3700000000003,4015.952,4125.92630941095,4084.197120485307,41.72918892564303,19.526748094547656,22.202440831095373,4309.709707312887,4091.3700000000003,3873.0302926871136,118.09999999999998,980330.65,1.6786519935901218,0.8455070693785522,TITAN,897537,4057.6000000000004,4530.0,4648.1,5.500954865154404,5.500954865154404,8.251432297731617,1.0,1.5000000000000018,2026-02-10,Momentum Breakout,,,
2026-01-27 00:00:00+05:30,12544.0,12825.0,12500.0,12589.0,926373,64.08529741863074,12112.4,11820.12,12250.882242425689,12078.739952835216,172.1422895904725,138.06859976245022,34.07368982802228,12574.111415907108,12112.4,11650.688584092892,293.5,295807.45,3.1316756897096405,1.778640148758994,ULTRACEMCO,2952193,12002.0,13176.0,13469.5,4.662800857891811,4.662800857891811,6.994201286837716,1.0,1.5,2026-02-10,Momentum Breakout,,,
2025-12-30 00:00:00+05:30,770.0,792.65,768.9,787.35,8329037,70.09700548291862,756.8175,741.97,767.0996370955531,757.19586530963,9.90377178592314,7.625537959048174,2.278233826874967,787.7366862594565,756.8175,725.8983137405435,16.29642857142856,2828203.15,2.9449924769371676,2.1272456060704292,UPL,2889473,754.7571428571429,819.9428571428572,836.2392857142856,4.139563998584766,4.139563998584766,6.209345997877135,1.0,1.4999999999999967,2026-02-10,Momentum Breakout,,,
2025-12-03 00:00:00+05:30,244.3,250.65,244.25,248.3,17215454,67.63005780346813,239.425,238.218,242.40880976926718,240.31851197066052,2.090297798606656,1.1246226499636858,0.9656751486429702,248.04324869253153,239.425,230.8067513074685,3.7892857142857173,8555585.55,2.01218886765734,1.824892351855656,WIPRO,969473,240.7214285714286,255.87857142857143,259.66785714285714,3.0521834186755625,3.0521834186755625,4.5782751280133445,1.0,1.5000000000000002,2026-02-10,Momentum Breakout,,,
2026-01-27 00:00:00+05:30,1909.0,1973.9,1893.0,1959.5,5449633,26.905311778290994,2157.525,2239.468,2074.5643071290783,2148.9547581347833,-74.39045100570502,-49.25039850620478,-25.140052499500236,2380.8026687633974,2157.525,1934.2473312366028,72.77142857142864,1451454.05,3.754602496716999,5.112112434288163,ADANIENT,6401,1813.9571428571428,2105.0428571428574,2177.8142857142857,7.427550760033539,7.427550760033551,11.141326140050303,1.0000000000000016,1.4999999999999991,2026-02-10,Mean Reversion,,,
2025-08-06 00:00:00+05:30,1374.0,1386.9,1358.1,1367.1,2293293,32.34077750206785,1410.2649999999999,1419.4620000000002,1386.4523019581184,1401.5137854410377,-15.061483482919357,-8.223400476176039,-6.838083006743318,1478.9037116490547,1410.2649999999999,1341.626288350945,29.2714285714286,1175213.1,1.9513848169323502,0.6626905235255136,ADANIPORTS,3861249,1308.5571428571427,1425.642857142857,1454.9142857142856,4.28226590175241,4.28226590175241,6.423398852628607,1.0,1.4999999999999982,2026-02-10,Mean Reversion,,,
2025-12-16 00:00:00+05:30,7110.0,7148.0,7025.0,7051.5,385236,20.78699743370403,7228.35,7523.26,7137.402326807998,7272.851851823575,-135.4495250155769,-132.06908090618478,-3.38044410939213,7516.7886462171255,7228.35,6939.911353782875,97.64285714285714,322125.45,1.1959191675168788,-0.4938968461158541,APOLLOHOSP,40193,6856.214285714285,7246.785714285715,7344.428571428572,2.7694208932243445,2.7694208932243445,4.1541313398365105,1.0,1.4999999999999978,2026-02-10,Mean Reversion,,,
2025-09-19 00:00:00+05:30,2475.0,2509.5,2468.5,2481.7,3731525,32.292917166866715,2522.505,2475.9080000000004,2510.529878539097,2508.3333538151,2.196524723996845,14.692411130232063,-12.495886406235218,2590.501485203279,2522.505,2454.508514796721,35.585714285714275,1290276.5,2.8920351568055374,0.1210311857021826,ASIANPAINT,60417,2410.5285714285715,2552.871428571428,2588.4571428571426,2.867849803418155,2.867849803418155,4.301774705127242,1.0,1.500000000000003,2026-02-10,Mean Reversion,,,
2025-12-19 00:00:00+05:30,1236.7,1241.5,1229.1,1230.6,5055047,35.2131147540983,1266.8,1243.7359999999999,1252.5185051836354,1254.2239774888217,-1.7054723051862766,6.826586075396962,-8.532058380583239,1311.3183344843721,1266.8,1222.2816655156278,20.514285714285734,4631963.8,1.091339919366382,0.06505122784192183,AXISBANK,1510401,1189.5714285714284,1271.6285714285714,1292.142857142857,3.334029857676862,3.334029857676862,5.001044786515293,1.0,1.5,2026-02-10,Mean Reversion,,,
2025-11-10 00:00:00+05:30,8795.0,8838.0,8685.5,8772.0,992874,20.360219263899765,8983.55,8961.7,8870.916854159277,8910.072864480295,-39.156010321017675,3.4325667063776235,-42.588577027395296,9274.517876686037,8983.55,8692.582123313961,134.60714285714286,337821.4,2.939050042418864,0.5790288367826636,BAJAJ-AUTO,4267265,8502.785714285714,9041.214285714286,9175.82142857143,3.069018304996423,3.069018304996423,4.603527457494635,1.0,1.5,2026-02-10,Mean Reversion,,,
2026-01-30 00:00:00+05:30,1928.5,1956.6,1927.0,1952.6,1342205,39.42921517085986,1992.1550000000002,2029.87,1967.1483462958563,1992.8959255606223,-25.747579264766046,-21.793812712944586,-3.9537665518214595,2068.909796867068,1992.1550000000002,1915.4002031329323,38.14285714285716,1188355.15,1.129464537600565,0.2309943021405472,BAJAJFINSV,4268801,1876.3142857142857,2028.8857142857141,2067.0285714285715,3.906878740433997,3.906878740433997,5.860318110651007,1.0,1.5000000000000029,2026-02-10,Mean Reversion,,,
2026-01-16 00:00:00+05:30,940.2,963.0,936.8,950.25,10710080,24.962254655259215,981.5350000000001,1004.806,965.6280494726167,982.4568064838124,-16.828757011195762,-13.727600648229206,-3.101156362966556,1025.9093655254876,981.5350000000001,937.1606344745124,18.746428571428584,6551970.95,1.6346348422072903,0.4545694804165077,BAJFINANCE,81153,912.7571428571429,987.7428571428571,1006.4892857142858,3.945578231292516,3.945578231292516,5.91836734693878,1.0,1.5000000000000016,2026-02-10,Mean Reversion,,,
