date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,supertrend,supertrend_dir,volume_sma_20,volume_ratio,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy
2025-11-14 00:00:00+05:30,2423.7,2475.8,2405.3,2440.0,4637752,51.285292878213205,2403.605,2401.47,2381.7676843281993,2395.856889680313,2391.7651393761125,2395.8305617229476,2389.919358203822,2380.881113935011,-14.089205352113822,-16.34512903508144,2.2559236829676195,2544.830724136553,2403.605,2262.379275863447,70.62857142857145,,1.0,1559496.0,2.973878740310972,ADANIENT,6401,2298.7428571428572,2581.2571428571428,2651.885714285714,5.789227166276342,5.789227166276342,8.683840749414513,1.0,1.4999999999999998,2026-02-07,Trend Following
2025-12-03 00:00:00+05:30,1514.0,1524.0,1488.6,1497.7,1958074,49.56051386071672,1491.45,1455.2839999999999,1501.6881456467609,1484.2614594219572,1491.5772441317583,1460.0423814676117,1425.8745667743005,1376.1018187791233,17.42668622480369,17.61203153206899,-0.18534530726530107,1541.8254952960012,1491.45,1441.0745047039989,24.771428571428583,,1.0,2243826.8,0.8726493506539811,ADANIPORTS,3861249,1448.1571428571428,1547.2428571428572,1572.0142857142857,3.3079293011188624,3.3079293011188624,4.961893951678286,1.0,1.4999999999999978,2026-02-07,Trend Following
2025-11-03 00:00:00+05:30,7675.0,7845.0,7661.5,7824.5,332284,58.51358846367165,7804.95,7763.55,7816.248530001221,7783.222017114549,7798.247375174711,7715.119310135942,7560.948044448931,7355.368128263978,33.02651288667221,45.467223487685466,-12.440710601013258,8033.852622366627,7804.95,7576.047377633373,126.57142857142857,,1.0,298858.0,1.1118457595245903,APOLLOHOSP,40193,7571.357142857143,8077.642857142857,8204.214285714286,3.2352592132769744,3.2352592132769744,4.852888819915473,1.0,1.5000000000000036,2026-02-07,Trend Following
2025-12-04 00:00:00+05:30,2950.0,2985.7,2934.0,2957.2,1466098,61.792014856081686,2850.8100000000004,2598.9339999999997,2888.3070840861274,2792.9537031633477,2832.146543327062,2684.5284477370533,2579.654930942083,2503.013637939709,95.3533809227797,98.22735659178221,-2.8739756690025047,3049.4909333155783,2850.8100000000004,2652.1290666844225,45.75714285714285,,1.0,1754691.55,0.8355303244037392,ASIANPAINT,60417,2865.6857142857143,3048.7142857142853,3094.4714285714285,3.0946261907982384,3.0946261907982384,4.641939286197373,1.0,1.500000000000005,2026-02-07,Trend Following
2026-02-03 00:00:00+05:30,1403.0,1418.3,1345.5,1356.2,10384723,63.8529411764706,1304.69,1278.34,1322.620143585217,1301.5292127893854,1309.074072108552,1278.9087391010426,1243.9083738803267,1205.090106045967,21.090930795831582,16.72088232649798,4.370048469333604,1368.6269063999769,1304.69,1240.7530936000232,47.21428571428573,,1.0,8556556.0,1.2136568731625201,AXISBANK,1510401,1261.7714285714285,1450.6285714285716,1497.8428571428572,6.962732003286503,6.962732003286503,10.444098004929737,1.0,1.4999999999999973,2026-02-07,Trend Following
2026-02-03 00:00:00+05:30,9933.0,9941.0,9515.0,9595.5,573385,51.7864829961257,9504.275,9265.34,9488.270502923839,9419.58312238638,9450.98329160891,9300.64557064479,9099.967681829507,8795.538107124643,68.68738053745801,70.46763721261584,-1.7802566751578297,9811.600727253077,9504.275,9196.949272746922,257.92857142857144,,1.0,364055.45,1.5749935895754341,BAJAJ-AUTO,4267265,9079.642857142857,10111.357142857143,10369.285714285714,5.376031919724278,5.376031919724278,8.064047879586408,1.0,1.4999999999999982,2026-02-07,Trend Following
2025-11-20 00:00:00+05:30,2064.7,2105.0,2042.9,2095.6,1576354,47.62737262737263,2092.365,2067.7960000000003,2071.3022364498343,2073.2967785468663,2074.259563722034,2060.595612783626,2039.0260153678385,2017.5939742487813,-1.994542097032081,1.5136196358390621,-3.508161732871143,2188.7542388621355,2092.365,1995.975761137864,47.307142857142885,,1.0,1173218.65,1.343614849627561,BAJAJFINSV,4268801,2000.985714285714,2190.214285714286,2237.5214285714287,4.514901971477662,4.514901971477662,6.7723529572164916,1.0,1.4999999999999998,2026-02-07,Trend Following
2025-11-10 00:00:00+05:30,1066.6,1088.0,1062.9,1085.0,5692236,55.04059539918812,1061.785,1009.6360000000001,1061.1494274350393,1046.3753321688532,1053.7841614419663,1017.2971443728258,981.4211285007207,953.1426981011092,14.774095266186123,18.278493727735523,-3.5043984615493997,1105.7814962719824,1061.785,1017.7885037280178,21.553571428571427,,1.0,6627244.3,0.8589144661529982,BAJFINANCE,81153,1041.892857142857,1128.107142857143,1149.6607142857142,3.973008558262017,3.973008558262017,5.9595128373930155,1.0,1.4999999999999973,2026-02-07,Trend Following
2025-12-30 00:00:00+05:30,2077.0,2102.8,2071.6,2099.8,6983390,51.829047446577384,2096.625,2091.396,2102.700131704463,2097.4236777122287,2100.6689608426946,2074.422916232529,2025.9184487108403,1963.3178938848605,5.27645399223411,6.876630220176742,-1.6001762279426321,2139.4278466835153,2096.625,2053.8221533164847,33.2642857142857,,1.0,4639211.45,1.5052967676220061,BHARTIARTL,2714625,2033.2714285714287,2166.3285714285716,2199.592857142857,3.1683289564992596,3.1683289564992596,4.752493434748879,1.0,1.4999999999999967,2026-02-07,Trend Following
2026-01-29 00:00:00+05:30,352.25,357.65,347.3,356.75,14186586,49.07407407407408,353.1375,353.019,349.6872105902895,351.24497000768054,350.7987807328036,349.58364910811906,340.9444786103146,326.34994867900144,-1.5577594173910256,-1.767962377886986,0.21020296049596032,374.08316592526,353.1375,332.19183407474,9.839285714285719,,1.0,7079469.0,2.0039053776490863,BPCL,134657,337.07142857142856,376.42857142857144,386.26785714285717,5.51606767444189,5.51606767444189,8.274101511662836,1.0,1.5000000000000002,2026-02-07,Trend Following
2026-01-07 00:00:00+05:30,6200.0,6271.0,6157.5,6185.0,437361,58.971774193548384,6028.075,5939.38,6056.334829661497,6010.746568797282,6027.236472272993,5970.151940527283,5903.761396085436,5784.732541238798,45.588260864215044,37.33420690521845,8.254053958996593,6199.083856341942,6028.075,5857.066143658058,98.10714285714286,,1.0,226933.95,1.927261214110978,BRITANNIA,140033,5988.785714285715,6381.214285714285,6479.321428571428,3.172421757708736,3.172421757708736,4.758632636563111,1.0,1.5000000000000022,2026-02-07,Trend Following
2025-09-19 00:00:00+05:30,1581.0,1584.9,1557.5,1575.8,1464121,46.4901477832512,1571.1200000000001,1537.568,1565.8669342979388,1559.3360630083066,1562.7622639017634,1545.4002084272695,1527.2960277082802,1510.9153218373244,6.5308712896321595,7.931269610975714,-1.4003983213435545,1603.1176709678784,1571.1200000000001,1539.1223290321218,23.528571428571468,,1.0,1042079.3,1.404999600318325,CIPLA,177665,1528.742857142857,1622.857142857143,1646.3857142857144,2.9862382825956937,2.9862382825956937,4.47935742389354,1.0,1.4999999999999998,2026-02-07,Trend Following
2026-02-04 00:00:00+05:30,431.5,441.4,428.45,434.9,11476290,51.115702479338836,428.5775,405.311,429.6281532677805,422.5733920610565,425.8383101268433,411.4737322399985,399.3132698103957,391.11288709575706,7.054761206723981,8.275885214832494,-1.2211240081085126,449.02745110018674,428.5775,408.12754889981323,13.942857142857141,,1.0,10053594.2,1.1415111622468312,COALINDIA,5215745,407.0142857142857,462.7857142857143,476.7285714285714,6.4119830502907105,6.4119830502907105,9.61797457543606,1.0,1.4999999999999991,2026-02-07,Trend Following
2025-11-10 00:00:00+05:30,6700.0,6748.0,6636.5,6691.5,418569,53.70370370370371,6620.475,6253.54,6660.505208535715,6513.447412784144,6570.066252357845,6397.741459407714,6327.013402269684,6212.026787501092,147.05779575157067,146.17251793909864,0.885277812472026,6852.992905365965,6620.475,6387.9570946340355,137.5,,1.0,511650.55,0.8180759309259025,DIVISLAB,2800641,6416.5,6966.5,7104.0,4.109691399536726,4.109691399536726,6.164537099305088,1.0,1.4999999999999998,2026-02-07,Trend Following
2025-12-11 00:00:00+05:30,1250.8,1275.9,1248.0,1273.5,1717539,61.04477611940295,1255.0549999999998,1246.546,1260.3864575939065,1254.062204817953,1255.9642959029516,1252.9050856274885,1251.656392074614,1236.8590414060586,6.324252775953482,5.339347368770362,0.9849054071831205,1285.391531738064,1255.0549999999998,1224.7184682619356,20.82857142857144,,1.0,1843150.75,0.9318494431342634,DRREDDY,225537,1231.8428571428572,1315.1571428571428,1335.9857142857143,3.2710752145381115,3.2710752145381115,4.906612821807166,1.0,1.4999999999999998,2026-02-07,Trend Following
2026-01-14 00:00:00+05:30,7390.0,7390.0,7236.0,7358.0,426082,52.89993626513703,7349.6,7161.4,7408.365007387173,7324.0385055096485,7359.792685466808,7189.262811169294,6904.348390335584,6493.2272334581785,84.3265018775246,92.45952169110078,-8.133019813576169,7617.326215219563,7349.6,7081.873784780438,132.5,,1.0,416636.45,1.0226709640983165,EICHERMOT,232961,7093.0,7623.0,7755.5,3.601522152758902,3.601522152758902,5.4022832291383525,1.0,1.4999999999999998,2026-02-07,Trend Following
