symbol,token,close,open,high,low,volume,change_pct,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_ratio,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,strategy
KOTAKBANK,492033,422.35,411.0,424.65,410.3,20780659,3.3272171253822687,46.50269023827828,417.755,,415.1599227023106,419.28666940430656,-4.126746701995955,-4.499014116236059,0.37226741424010346,432.4479951086616,417.755,403.0620048913384,10.739285714285712,1.1167635516101364,400.8714285714286,443.8285714285714,454.5678571428572,5.085491045003291,5.085491045003291,7.628236567504949,1.0,1.5000000000000024,Swing Trading
ADANIPORTS,3861249,1549.5,1563.0,1575.5,1527.0,4411148,-1.3183034008406602,61.812610869214645,1429.075,,1473.311626630105,1454.831997145611,18.4796294844939,-5.317657201734216,23.797286686228112,1574.5926585413897,1429.075,1283.5573414586104,63.67857142857146,1.3632195464352055,1422.142857142857,1676.857142857143,1740.5357142857144,8.219241229889828,8.219241229889828,12.32886184483475,1.0,1.5000000000000009,Swing Trading
