date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy
2025-11-14 00:00:00+05:30,2423.7,2475.8,2405.3,2440.0,4637752,51.285292878213205,2403.605,2401.47,2381.7676843281993,2395.856889680313,-14.089205352113822,-16.34512903508144,2.2559236829676195,2544.830724136553,2403.605,2262.379275863447,70.62857142857145,1559496.0,2.973878740310972,ADANIENT,6401,2298.7428571428572,2581.2571428571428,2651.885714285714,5.789227166276342,5.789227166276342,8.683840749414513,1.0,1.4999999999999998,2026-02-09,Trend Following
2025-12-03 00:00:00+05:30,1514.0,1524.0,1488.6,1497.7,1958074,49.56051386071672,1491.45,1455.2839999999999,1501.6881456467609,1484.2614594219572,17.42668622480369,17.61203153206899,-0.18534530726530107,1541.8254952960012,1491.45,1441.0745047039989,24.771428571428583,2243826.8,0.8726493506539811,ADANIPORTS,3861249,1448.1571428571428,1547.2428571428572,1572.0142857142857,3.3079293011188624,3.3079293011188624,4.961893951678286,1.0,1.4999999999999978,2026-02-09,Trend Following
2025-11-03 00:00:00+05:30,7675.0,7845.0,7661.5,7824.5,332284,58.51358846367165,7804.95,7763.55,7816.248530001221,7783.222017114549,33.02651288667221,45.467223487685466,-12.440710601013258,8033.852622366627,7804.95,7576.047377633373,126.57142857142857,298858.0,1.1118457595245903,APOLLOHOSP,40193,7571.357142857143,8077.642857142857,8204.214285714286,3.2352592132769744,3.2352592132769744,4.852888819915473,1.0,1.5000000000000036,2026-02-09,Trend Following
2025-12-04 00:00:00+05:30,2950.0,2985.7,2934.0,2957.2,1466098,61.792014856081686,2850.8100000000004,2598.9339999999997,2888.3070840861274,2792.9537031633477,95.3533809227797,98.22735659178221,-2.8739756690025047,3049.4909333155783,2850.8100000000004,2652.1290666844225,45.75714285714285,1754691.55,0.8355303244037392,ASIANPAINT,60417,2865.6857142857143,3048.7142857142853,3094.4714285714285,3.0946261907982384,3.0946261907982384,4.641939286197373,1.0,1.500000000000005,2026-02-09,Trend Following
2026-02-03 00:00:00+05:30,1403.0,1418.3,1345.5,1356.2,10384723,63.8529411764706,1304.69,1278.34,1322.620143585217,1301.5292127893854,21.090930795831582,16.72088232649798,4.370048469333604,1368.6269063999769,1304.69,1240.7530936000232,47.21428571428573,8556556.0,1.2136568731625201,AXISBANK,1510401,1261.7714285714285,1450.6285714285716,1497.8428571428572,6.962732003286503,6.962732003286503,10.444098004929737,1.0,1.4999999999999973,2026-02-09,Trend Following
2026-02-03 00:00:00+05:30,9933.0,9941.0,9515.0,9595.5,573385,51.7864829961257,9504.275,9265.34,9488.270502923839,9419.58312238638,68.68738053745801,70.46763721261584,-1.7802566751578297,9811.600727253077,9504.275,9196.949272746922,257.92857142857144,364055.45,1.5749935895754341,BAJAJ-AUTO,4267265,9079.642857142857,10111.357142857143,10369.285714285714,5.376031919724278,5.376031919724278,8.064047879586408,1.0,1.4999999999999982,2026-02-09,Trend Following
2025-11-20 00:00:00+05:30,2064.7,2105.0,2042.9,2095.6,1576354,47.62737262737263,2092.365,2067.7960000000003,2071.3022364498343,2073.2967785468663,-1.994542097032081,1.5136196358390621,-3.508161732871143,2188.7542388621355,2092.365,1995.975761137864,47.307142857142885,1173218.65,1.343614849627561,BAJAJFINSV,4268801,2000.985714285714,2190.214285714286,2237.5214285714287,4.514901971477662,4.514901971477662,6.7723529572164916,1.0,1.4999999999999998,2026-02-09,Trend Following
2025-11-10 00:00:00+05:30,1066.6,1088.0,1062.9,1085.0,5692236,55.04059539918812,1061.785,1009.6360000000001,1061.1494274350393,1046.3753321688532,14.774095266186123,18.278493727735523,-3.5043984615493997,1105.7814962719824,1061.785,1017.7885037280178,21.553571428571427,6627244.3,0.8589144661529982,BAJFINANCE,81153,1041.892857142857,1128.107142857143,1149.6607142857142,3.973008558262017,3.973008558262017,5.9595128373930155,1.0,1.4999999999999973,2026-02-09,Trend Following
2025-12-30 00:00:00+05:30,2077.0,2102.8,2071.6,2099.8,6983390,51.829047446577384,2096.625,2091.396,2102.700131704463,2097.4236777122287,5.27645399223411,6.876630220176742,-1.6001762279426321,2139.4278466835153,2096.625,2053.8221533164847,33.2642857142857,4639211.45,1.5052967676220061,BHARTIARTL,2714625,2033.2714285714287,2166.3285714285716,2199.592857142857,3.1683289564992596,3.1683289564992596,4.752493434748879,1.0,1.4999999999999967,2026-02-09,Trend Following
2026-01-29 00:00:00+05:30,352.25,357.65,347.3,356.75,14186586,49.07407407407408,353.1375,353.019,349.6872105902895,351.24497000768054,-1.5577594173910256,-1.767962377886986,0.21020296049596032,374.08316592526,353.1375,332.19183407474,9.839285714285719,7079469.0,2.0039053776490863,BPCL,134657,337.07142857142856,376.42857142857144,386.26785714285717,5.51606767444189,5.51606767444189,8.274101511662836,1.0,1.5000000000000002,2026-02-09,Trend Following
2026-01-07 00:00:00+05:30,6200.0,6271.0,6157.5,6185.0,437361,58.971774193548384,6028.075,5939.38,6056.334829661497,6010.746568797282,45.588260864215044,37.33420690521845,8.254053958996593,6199.083856341942,6028.075,5857.066143658058,98.10714285714286,226933.95,1.927261214110978,BRITANNIA,140033,5988.785714285715,6381.214285714285,6479.321428571428,3.172421757708736,3.172421757708736,4.758632636563111,1.0,1.5000000000000022,2026-02-09,Trend Following
2025-09-19 00:00:00+05:30,1581.0,1584.9,1557.5,1575.8,1464121,46.4901477832512,1571.1200000000001,1537.568,1565.8669342979388,1559.3360630083066,6.5308712896321595,7.931269610975714,-1.4003983213435545,1603.1176709678784,1571.1200000000001,1539.1223290321218,23.528571428571468,1042079.3,1.404999600318325,CIPLA,177665,1528.742857142857,1622.857142857143,1646.3857142857144,2.9862382825956937,2.9862382825956937,4.47935742389354,1.0,1.4999999999999998,2026-02-09,Trend Following
2026-02-04 00:00:00+05:30,431.5,441.4,428.45,434.9,11476290,51.115702479338836,428.5775,405.311,429.6281532677805,422.5733920610565,7.054761206723981,8.275885214832494,-1.2211240081085126,449.02745110018674,428.5775,408.12754889981323,13.942857142857141,10053594.2,1.1415111622468312,COALINDIA,5215745,407.0142857142857,462.7857142857143,476.7285714285714,6.4119830502907105,6.4119830502907105,9.61797457543606,1.0,1.4999999999999991,2026-02-09,Trend Following
2025-11-10 00:00:00+05:30,6700.0,6748.0,6636.5,6691.5,418569,53.70370370370371,6620.475,6253.54,6660.505208535715,6513.447412784144,147.05779575157067,146.17251793909864,0.885277812472026,6852.992905365965,6620.475,6387.9570946340355,137.5,511650.55,0.8180759309259025,DIVISLAB,2800641,6416.5,6966.5,7104.0,4.109691399536726,4.109691399536726,6.164537099305088,1.0,1.4999999999999998,2026-02-09,Trend Following
2025-12-11 00:00:00+05:30,1250.8,1275.9,1248.0,1273.5,1717539,61.04477611940295,1255.0549999999998,1246.546,1260.3864575939065,1254.062204817953,6.324252775953482,5.339347368770362,0.9849054071831205,1285.391531738064,1255.0549999999998,1224.7184682619356,20.82857142857144,1843150.75,0.9318494431342634,DRREDDY,225537,1231.8428571428572,1315.1571428571428,1335.9857142857143,3.2710752145381115,3.2710752145381115,4.906612821807166,1.0,1.4999999999999998,2026-02-09,Trend Following
2026-01-14 00:00:00+05:30,7390.0,7390.0,7236.0,7358.0,426082,52.89993626513703,7349.6,7161.4,7408.365007387173,7324.0385055096485,84.3265018775246,92.45952169110078,-8.133019813576169,7617.326215219563,7349.6,7081.873784780438,132.5,416636.45,1.0226709640983165,EICHERMOT,232961,7093.0,7623.0,7755.5,3.601522152758902,3.601522152758902,5.4022832291383525,1.0,1.4999999999999998,2026-02-09,Trend Following
2026-02-04 00:00:00+05:30,2808.9,2863.8,2808.9,2844.9,566105,54.584500466853406,2794.005,2791.8460000000005,2802.5971324121865,2800.8775442021183,1.7195882100681956,-1.317288087333362,3.0368762974015575,2871.613883783405,2794.005,2716.396116216595,64.31428571428576,694555.4,0.815060972818007,GRASIM,315393,2716.2714285714287,2973.5285714285715,3037.8428571428576,4.521374087966936,4.521374087966936,6.78206113195042,1.0,1.5000000000000036,2026-02-09,Trend Following
2026-02-03 00:00:00+05:30,1780.0,1780.1,1689.1,1695.3,3200948,56.71245015507311,1683.6599999999999,1662.04,1691.3363914019728,1678.8210608891368,12.515330512836044,15.32602741149941,-2.810696898663366,1742.2112964484209,1683.6599999999999,1625.1087035515789,42.0214285714286,2884310.8,1.10977915417437,HCLTECH,1850625,1611.2571428571428,1779.3428571428572,1821.3642857142859,4.9574032408928925,4.9574032408928925,7.436104861339345,1.0,1.5000000000000013,2026-02-09,Trend Following
2025-12-24 00:00:00+05:30,993.0,999.4,993.0,997.2,13699996,50.0,996.1450000000001,995.1870000000001,992.9218929249415,993.8304976609493,-0.90860473600776,-0.36687244778876676,-0.5417322882189932,1012.0350796592999,996.1450000000001,980.2549203407003,10.957142857142856,16535695.5,0.8285104185669118,HDFCBANK,341249,975.2857142857143,1019.1142857142858,1030.0714285714287,2.197581800469887,2.197581800469887,3.2963727007048362,1.0,1.5000000000000027,2026-02-09,Trend Following
2026-01-07 00:00:00+05:30,6033.5,6049.0,5944.0,5981.0,609748,59.55710955710956,5835.275,5827.83,5875.5212615548935,5866.211948584451,9.309312970442079,-15.112791992630706,24.422104963072783,6104.588645167972,5835.275,5565.961354832028,122.10714285714286,744183.7,0.8193514585175677,HEROMOTOCO,345089,5736.785714285715,6225.214285714285,6347.321428571428,4.083168127642289,4.083168127642289,6.1247521914634415,1.0,1.5000000000000018,2026-02-09,Trend Following
2026-02-03 00:00:00+05:30,950.0,972.55,945.2,955.3,10099249,53.00823305889804,943.7375,883.01,948.9368505527101,929.2925738795528,19.644276673157265,24.495279859293344,-4.851003186136079,1002.2598292967391,943.7375,885.2151707032608,36.75357142857141,7875178.85,1.2824151923863927,HINDALCO,348929,881.7928571428571,1028.8071428571427,1065.5607142857143,7.694665849172289,7.694665849172276,11.541998773758438,0.9999999999999983,1.5000000000000007,2026-02-09,Trend Following
2026-02-06 00:00:00+05:30,2354.4,2429.0,2337.5,2424.2,1421995,51.753489955737095,2378.72,2357.8579999999997,2376.7343255938113,2371.866432516068,4.867893077743247,3.9375975205809546,0.9302955571622924,2423.6634545319007,2378.72,2333.776545468099,57.47857142857141,1451233.4,0.9798527238967902,HINDUNILVR,356865,2309.242857142857,2539.157142857143,2596.635714285714,4.742065128996908,4.742065128996908,7.113097693495352,1.0,1.499999999999998,2026-02-09,Trend Following
2026-01-14 00:00:00+05:30,1425.6,1443.9,1414.9,1418.4,13832255,64.53373015873018,1377.265,1373.1859999999997,1400.9102906519433,1385.9700759662346,14.940214685708725,7.579176237237091,7.361038448471634,1446.5181671325988,1377.265,1308.0118328674014,22.93571428571431,10550995.35,1.3109905313340888,ICICIBANK,1270529,1372.5285714285715,1464.2714285714287,1487.207142857143,3.234026267021194,3.234026267021194,4.851039400531792,1.0,1.5000000000000002,2026-02-09,Trend Following
2026-02-09 00:00:00+05:30,910.0,936.95,900.35,927.05,4581498,60.83086053412464,912.845,880.4770000000001,911.1183968308227,901.6453045416088,9.473092289213923,10.344218311412456,-0.8711260221985331,949.6145655041995,912.845,876.0754344958006,28.128571428571433,5056554.6,0.9060513259364391,INDUSINDBK,1346049,870.7928571428571,983.3071428571428,1011.4357142857143,6.068404385647254,6.068404385647254,9.102606578470887,1.0,1.500000000000001,2026-02-09,Trend Following
2026-02-03 00:00:00+05:30,1727.2,1728.0,1653.0,1656.0,8805868,60.90283091048204,1644.075,1621.114,1651.0046721932488,1640.9854920927924,10.019180100456424,13.18148570002277,-3.1623055995663467,1703.538597887151,1644.075,1584.6114021128492,41.93571428571431,7328899.4,1.2015266576042782,INFY,408065,1572.1285714285714,1739.8714285714286,1781.807142857143,5.064699792960665,5.064699792960665,7.597049689440999,1.0,1.5000000000000002,2026-02-09,Trend Following
2026-02-03 00:00:00+05:30,1225.0,1244.7,1212.8,1229.4,2093172,60.99442777539652,1189.825,1151.0839999999998,1201.408155275538,1182.7261242158936,18.682031059644487,17.08617430486036,1.5958567547841263,1236.9188089572906,1189.825,1142.7311910427095,32.24285714285715,1853610.0,1.1292407788046028,JSWSTEEL,3001089,1164.9142857142858,1293.8857142857144,1326.1285714285716,5.245299681610075,5.245299681610075,7.867949522415121,1.0,1.5000000000000016,2026-02-09,Trend Following
2026-01-05 00:00:00+05:30,439.4,441.3,436.4,438.2,10914245,53.114754098360606,433.61500000000007,427.03399999999993,435.7157685750354,432.36771775925797,3.3480508157774125,2.933003434170646,0.4150473816067666,443.13357463898774,433.61500000000007,424.0964253610124,5.564285714285717,11737046.75,0.9298970373445944,KOTAKBANK,492033,427.07142857142856,449.3285714285714,454.8928571428571,2.539610093238575,2.539610093238575,3.809415139857855,1.0,1.4999999999999971,2026-02-09,Trend Following
2026-01-06 00:00:00+05:30,4153.0,4185.0,4129.9,4140.6,1205337,64.91841491841498,4069.55,4024.208,4100.087248769177,4064.638898950712,35.448349818464976,28.44918410580901,6.999165712655966,4167.401111388668,4069.55,3971.698888611332,45.82142857142857,1245925.65,0.9674228955796842,LT,2939649,4048.957142857143,4232.242857142857,4278.064285714286,2.2132748186943276,2.2132748186943165,3.319912228041475,0.999999999999995,1.4999999999999927,2026-02-09,Trend Following
2025-12-05 00:00:00+05:30,3659.3,3721.5,3642.5,3717.1,2393280,48.06857638888887,3708.255,3599.4639999999995,3697.893302837264,3672.325170707653,25.568132129611058,34.342159765181684,-8.774027635570626,3773.633460158096,3708.255,3642.876539841904,62.464285714285744,2237684.8,1.0695340112244585,M&M,519937,3592.1714285714284,3842.0285714285715,3904.4928571428572,3.3609149990199767,3.3609149990199767,5.041372498529966,1.0,1.5000000000000002,2026-02-09,Trend Following
2026-01-07 00:00:00+05:30,17230.0,17249.0,16524.0,16809.0,427979,60.458015267175576,16602.1,16185.14,16792.85018708988,16556.733783303454,236.1164037864255,201.04215262326878,35.07425116315673,17202.294670174088,16602.1,16001.90532982591,268.57142857142856,312305.95,1.3703837534955705,MARUTI,2815745,16271.857142857143,17346.14285714286,17614.714285714286,3.1955670006714074,3.1955670006714185,4.793350501007117,1.0000000000000036,1.5000000000000018,2026-02-09,Trend Following
2026-02-03 00:00:00+05:30,1330.0,1340.4,1291.1,1308.0,1232271,47.70877944325481,1305.1950000000002,1275.17,1302.0957486632135,1295.1710400539387,6.9247086092748305,8.567920760912587,-1.6432121516377567,1331.3639631353317,1305.1950000000002,1279.0260368646686,34.48571428571433,1249947.7,0.985858048300741,NESTLEIND,4598529,1239.0285714285712,1376.9714285714288,1411.457142857143,5.273044997815655,5.273044997815655,7.909567496723473,1.0,1.4999999999999982,2026-02-09,Trend Following
2026-02-05 00:00:00+05:30,369.75,370.7,365.0,367.0,18789794,63.812709030100315,347.2975,335.46299999999997,353.7966431953566,346.6594069771545,7.1372362182020765,5.341980286887912,1.7952559313141645,366.51025549431165,347.2975,328.0847445056884,10.507142857142851,12536719.1,1.4987808094065058,NTPC,2977281,345.9857142857143,388.0142857142857,398.52142857142854,5.725963409887106,5.725963409887106,8.588945114830667,1.0,1.5000000000000013,2026-02-09,Trend Following
2026-02-04 00:00:00+05:30,258.05,270.0,258.05,266.95,26628393,62.11180124223603,249.39450000000002,242.93420000000003,256.42253667622674,250.24369684914487,6.178839827081873,4.854425654522981,1.3244141725588925,274.28634814774733,249.39450000000002,224.50265185225274,9.41357142857143,19567747.0,1.3608308100058735,ONGC,633601,248.12285714285713,285.77714285714285,295.1907142857143,7.052685093516711,7.052685093516711,10.579027640275077,1.0,1.5000000000000016,2026-02-09,Trend Following
2025-10-30 00:00:00+05:30,296.3,296.45,290.95,291.5,10329750,57.8102189781022,288.70750000000004,286.17100000000005,290.04481859981706,288.62799651838026,1.4168220814368055,1.0390792969010723,0.3777427845357333,294.6972522134827,288.70750000000004,282.71774778651735,4.535714285714286,11799935.95,0.8754072940539988,POWERGRID,3834113,282.42857142857144,300.57142857142856,305.10714285714283,3.111982357265371,3.111982357265371,4.667973535898056,1.0,1.4999999999999998,2026-02-09,Trend Following
2026-01-05 00:00:00+05:30,1593.0,1611.8,1575.3,1578.1,8704973,57.23727693324515,1556.425,1532.844,1565.629654323785,1552.5648991350674,13.064755188717527,12.355425535630763,0.7093296530867637,1589.747720240239,1556.425,1523.102279759761,19.60000000000004,7842245.05,1.1100103279736202,RELIANCE,738561,1538.8999999999999,1617.3,1636.9,2.483999746530641,2.483999746530641,3.7259996197959686,1.0,1.5000000000000027,2026-02-09,Trend Following
2026-01-16 00:00:00+05:30,2062.0,2097.2,2061.9,2081.0,753887,62.72092067406498,2050.385,2022.928,2068.611437002394,2047.4760349237572,21.135402078636616,20.394880154357125,0.7405219242794914,2114.0266373139534,2050.385,1986.7433626860472,33.87142857142859,724828.55,1.0400901013074058,SBILIFE,5582849,2013.2571428571428,2148.7428571428572,2182.614285714286,3.255303082309334,3.255303082309334,4.882954623464002,1.0,1.5000000000000002,2026-02-09,Trend Following
2026-02-04 00:00:00+05:30,27080.0,27525.0,26905.0,27350.0,25807,47.54901960784314,27183.0,26699.6,27077.76019093656,27028.903199045908,48.856991890650534,95.44396444635498,-46.58697255570445,27827.43692272287,27183.0,26538.56307727713,621.0714285714286,28365.55,0.9098007970936577,SHREECEM,794369,26107.85714285714,28592.14285714286,29213.214285714286,4.541655784800215,4.541655784800215,6.812483677200315,1.0,1.4999999999999984,2026-02-09,Trend Following
